transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x12dc3f11ef359bdb4683facdc1e572cce41d78337ef0a99bd12daeccb96ace42,0x1aafacc008099845d6c35df8c5925c8e659c4400,ethereum-mainnet,polkadot-mainnet-astar,0xf27441230eadeac85b764610325cc9a0d7859689,ASTR,89405815000000000000000,89405.815000000000000000,0.014510865091549204,1297.36,0.034015831551619642,,,,0.52,2025-11-05T00:07:47
0x55c9a03027d2a3695c532f7c44adbf278894fc4b5e6e2e4df80820ea01f902d4,0xf4db2e9d49817ee4d1b89c214a0dd76b603f9c33,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,500166627384997472000000,500166.627384997472000000,0.999352013190591,499842.53,0.039175571456684037,,,,0.59,2025-11-05T00:13:59
0x00fa3062972b1244b775a0a14eab77e2a286b7a9de5589e9067c0cd79d47c83e,0x689b7093a5f092faafbb9d51ec0ea4b10beba0bf,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,120067980000000000000000,120067.980000000000000000,0.999352013190591,119990.18,0.033488913694350926,,,,0.51,2025-11-05T00:15:23
0x580e414e9d286a7009b83d790b59af0747a3fb42e8de53154306daaaf114f376,0x9f10f32a935547a2534420af30e7d3d0093e90a4,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,19041321632239948717959,19041.321632239948717959,0.20881425381523197,3976.10,0.033316814999821191,,,,0.50,2025-11-05T00:24:11
0xbcf2572eb8cb7dc851b588dafd25e2acd6aa5d24c685ca44d85d23b3c68803e6,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9997060178233624,1.23,0.067473203191376382,,,,1.02,2025-11-05T00:25:11
0x12cf8ae9a8c317eb2ca569e50ff86a3ea5605590570cbb8e85ba65d606ca7268,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,3592986490370796205800,3592.986490370796205800,3.711694244174359,13336.07,0.033316814999821191,,,,0.50,2025-11-05T00:26:47
0x365c3bdcc0b15c156091bd4534a1d6c464a2d2567a7139b4f8c9ec85db412c2a,0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,13008744732157052440565,13008.744732157052440565,0.9991206818098636,12997.31,0.034508061464915293,,,,0.52,2025-11-05T00:29:47
0xbddda2426065afcfaab3b75e5bd71fb1ce485799fda03a79388fcad6cf393e7e,0x7aad74b7f0d60d5867b59dbd377a71783425af47,ethereum-mainnet,ethereum-mainnet-linea-1,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,rsETH,421014539000000000000,421.014539000000000000,3611.179954577405,1520359.26,0.121571679243572761,,,,1.84,2025-11-05T00:38:35
0x6053ffa904f5e65d6d933b55b8026657d6596af6c38ec662e932b66e2a2aa000,0x13e99f8898bc5b27fcf03054f329ab539bb929bf,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,50000000,50,0.09874779810448507,4.94,0.033488913694350926,,,,0.51,2025-11-05T00:58:59
0xc442ecbbcd2a185dedcdb0f62cc9c42374a216b7e87dae433a191ca31590c700,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.034202536362571916,,,,0.52,2025-11-05T01:18:11
0x2a56c301ba7000f3b527b21fa443dc63fe1d1cf76e7c95505ee5e74c333c4b4c,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,240000000000000000,0.240000000000000000,3463.0339028894473,831.13,0.032101147319850198,,,,0.49,2025-11-05T01:19:47
0x28770fc11a8c5783822ed20bf1e59874aa83e019ec46b46325c82aa40a66f32c,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.034202536362571916,,,,0.52,2025-11-05T01:23:59
0xecc96bb3a84b6a84f519562530070b4919f0080911da0dc1d8ff2f9d1d1e6bb6,0x13e99f8898bc5b27fcf03054f329ab539bb929bf,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,245560710000,245560.710000,0.09874779810448507,24248.58,0.032606614103658886,,,,0.49,2025-11-05T01:32:35
