transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0xc2181181ea24570f8f6879a5920c3fc3fd2f85c2e185b9ab6f0d0dcb8149bb45,0xb37be5f70d2da93f15bbea157ece1cd1ea726c6f,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,3863968161950000000000,3863.968161950000000000,,,0.036626544563416547,,,,0.50,2025-12-07T00:04:23
0x5eb5c1007c64b10b8b6ac248540e38724d672711c6d1834fe8dbacb6e53f2f1c,0x753414444dcb6237f4ac230c233b2b348e50de30,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,2189953851950000000000,2189.953851950000000000,,,0.036626544563416547,,,,0.50,2025-12-07T00:05:23
0xefef433dd0fc657e23b34136e4cbe68b8add87309b6711e933b93b3beaefef94,0xa06b1318afe5127dbdd6e58c3e870a2cea31493e,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,9983612391950000000000,9983.612391950000000000,,,0.036626544563416547,,,,0.50,2025-12-07T00:05:35
0xae41f15188b32f66e78ac6a42065ea0ca67be0c2f90829b98766c0178e3997e7,0x475a446476b986c6e7446252a73c6ccb7857afcf,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,1041063891950000000000,1041.063891950000000000,,,0.036626544563416547,,,,0.50,2025-12-07T00:07:35
0x455fefdd35ed4b8b68186645b3f42e666468325247a1b97041837e87ae6596bc,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,3356992646101436819596,3356.992646101436819596,0.0606717310308087,203.67,0.040719532300519827,,,,0.56,2025-12-07T00:10:11
0x8cb3c384c362826c21d7c6eff1c192f49c61e862d3a19140d521f565f42cfded,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,5084706767000000000000,5084.706767000000000000,0.0606717310308087,308.50,0.040719532300519827,,,,0.56,2025-12-07T00:10:35
0x0be7f9b37fc67348c1e64e8d43531a13942c20f01f8813cd1c6823af529652eb,0x41ab616931cebb96ff7c153eb49188c801b751fa,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,855624000000000000000,855.624000000000000000,0.12398819029133139,106.09,0.036618789470302657,,,,0.50,2025-12-07T00:14:47
0x494fe9fdd09753e01be67653ed968efa16de01b4f9d4b529e99404c9d16fd921,0x753414444dcb6237f4ac230c233b2b348e50de30,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,1931672391950000000000,1931.672391950000000000,,,0.036626544563416547,,,,0.50,2025-12-07T00:18:35
0xa375c3ddbc1a8307f2f595d79e46a1a09fc30fdd8032368f454c03299cca3154,0x753414444dcb6237f4ac230c233b2b348e50de30,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,3590681721950000000000,3590.681721950000000000,,,0.036626544563416547,,,,0.50,2025-12-07T00:19:47
0x344bd914c1d851cfded8d91b39bb97088e2a4d77878165e301b29042be81f1b6,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.036675697597742168,,,,0.50,2025-12-07T00:21:59
