transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,totalValue,feeInLink,feeInUSD,feeInSol,blockTimestamp
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10362726997209191775245,10362.726997209191775245,0.01990747,206.30,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1560779230801429516993,1560.779230801429516993,0.01990747,31.07,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10362726997209191775245,10362.726997209191775245,0.01990747,206.30,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1560779230801429516993,1560.779230801429516993,0.01990747,31.07,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10362726997209191775245,10362.726997209191775245,0.01990747,206.30,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,1560779230801429516993,1560.779230801429516993,0.01990747,31.07,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.022290186981960568,0.55,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,10362726997209191775245,10362.726997209191775245,0.01990747,206.30,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
0x46aa939731817a1eda7b6fa3f54741e159347e24e86b5180f110de5013496fa4,0x7ace867b3a503c6c76834ac223993fbd8963bed2,ethereum-mainnet,polygon-mainnet,0x888888435fde8e7d4c54cab67f206e4199454c60,DFX,21039915041857573,0.021039915041857573,0.01990747,0.00,0.020450029268099003,0.51,,2025-08-21T00:01:23
