transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x140752f34024204994eb537619177fda06470be736b20adbdd2dd380aeee55e2,0xc090e88bdaa823b7c1dd8d9e24cbacb0f35f2675,ethereum-mainnet,kaia-mainnet,,,,,,,0.040332939031923830,,,,0.50,2025-12-20T00:18:11
0x9b65ec39458a9d2c37b9143af9b8cf2b611236c8368a5a415932edd3c6c5cefa,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9997216081541381,1.23,0.070872641024135666,,,,0.88,2025-12-20T00:23:11
0xd62a966ae2cec2116b333707f730eab86571585ed97498a53208656485d698f4,0x9bc34ded927e0f336c5c81e15a900461a0608863,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,140052296724820376194596,140052.296724820376194596,0.9994692737604626,139977.97,0.039841133870841483,,,,0.49,2025-12-20T00:29:35
0x798325236e38e88cf2e06ac76fc65585e2ea77dbb10688eb5056df40a6a36031,0xf5c299316699131d29adcb7ef87af8e97bbc7ead,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,4770653882,4770.653882,0.06291752018191868,300.16,0.044234503645915253,,,,0.55,2025-12-20T00:30:11
0xf234aa27afa1e593c37018319d4f9383fb53c84d1fadfa13f651b8f0b13ec5f3,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,180058541303014,0.000180058541303014,2964.061707892278,0.53,0.039588833434232397,,,,0.49,2025-12-20T00:34:23
0x6e9c9b6a9d263dcd34b58cf26aaf8ccd9d2943671b800f30ca5fd8f1fd48a9ed,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,binance_smart_chain-mainnet,0xc477b6dfd26ec2460b3b92de18837fd476ea7549,JCT,12417295504671335978952,12417.295504671335978952,,,0.043862893104300783,,,,0.54,2025-12-20T00:34:59
0x6693c352145529ece82e1077195e0c75753917734643aaa83ba117ad0a740d3f,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6500000000000000,0.006500000000000000,2964.061707892278,19.27,0.039588833434232397,,,,0.49,2025-12-20T00:51:47
0x270e2f66c47f37eeef68d4ddc8f393b9e261d7c5353bdf6f6ad65527680fe565,0x4cbe437aa7a83457221d657207d78199ec330954,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,11993889183000000000000,11993.889183000000000000,0.2522248535481011,3025.16,0.039588687974689354,,,,0.49,2025-12-20T00:55:11
0xc14f9943ea9b8eb984b01652831dd103a6dbc22cab067a9c7cc51033cabc1b14,0x6d6a2cdea4711fa5eb5b580c7aee053dc54aa265,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,200069244611398646592618,200069.244611398646592618,0.9994692737604626,199963.06,0.039841133870841483,,,,0.49,2025-12-20T00:55:35
0x3c408cda12d1ac4e183898d0641e6d3185ccd0e3f60b824b04d4dd7c062b118a,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,69186888821550233932,69.186888821550233932,0.581603144975676,40.24,0.039708492612003238,,,,0.49,2025-12-20T01:12:23
0x9b6506679837b275950428b1084abf8db4019b6ef68689276679ce1b56192079,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,862622078000864370135,862.622078000864370135,0.581603144975676,501.70,0.039893821254460698,,,,0.49,2025-12-20T01:12:47
0x1e2d0468d3b6d443a6ca7647eaee39589b3f3b22cc234bb37ab5ae0b6b6381ff,0x3d126d6b1581f7566a34bd4e912920bba41367d5,ethereum-mainnet,ethereum-mainnet-base-1,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,179948302911937046340,179.948302911937046340,0.581603144975676,104.66,0.039630710357849618,,,,0.49,2025-12-20T01:13:23
0xd63aa2c773e250df996612c8c1ed3ce8788a2a21acc58cae61db8756863f68d7,0x2c01a9eab840cf3e4f54775b2c215a0549e30da4,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,xIXT,79659920643335328880,79.659920643335328880,0.12372715107030596,9.86,0.039672286535683512,,,,0.49,2025-12-20T01:23:59
0x4695cdf86e62af9ca3036190a449da71d3213d95a903360cdfea019f1b884573,0x9cf69960f896f8e39efa28e9524270a22094e6c4,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,25109300000,25109.300000,0.06291752018191868,1579.81,0.039649764165381733,,,,0.49,2025-12-20T01:37:11
0xb16943a7f849ce70acc07b6af4c87da2926dadf1171addf7a5486a75086aa93e,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,524431572000000000000,524.431572000000000000,0.581603144975676,305.01,0.040104485475757248,,,,0.50,2025-12-20T01:46:47
0xec4d199dfd306200440bb022dccec53eddee41bce18319b9c400ef69bf82f1ee,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.039705993270966480,,,,0.49,2025-12-20T02:10:11
0xe178bcd4fe6ef60da6406b2c8af711ad97a77fc0d951c8b36119006c8e74f804,0xf7d5a6bf75a6743cdce10f9356044ff47da2c3ec,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,2032302908523628231682,2032.302908523628231682,0.12510360753488947,254.25,0.039630377128088104,,,,0.49,2025-12-20T02:27:11
0x7e0a4cc0875395a8921cf321d4e49c6d10228535e04b412f2bdafb560a4cdeac,0x4cbe437aa7a83457221d657207d78199ec330954,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,14987859182000000000000,14987.859182000000000000,0.2522248535481011,3780.31,0.039588066407215378,,,,0.49,2025-12-20T02:51:35
0xd01ead5102809e980ea5df92a60f3131fc785ee549877723287f0b372744d4c3,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2056840,2.056840,0.9997216081541381,2.06,0.039665526061107459,,,,0.49,2025-12-20T02:57:47
0xdaac03c34e01f29c61e270afcabfa56033b7bba290f1a943d09f48d85867b43d,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,6889210294701,6889.210294701,0.014311166314878993,98.59,0.039707925277262614,,,,0.49,2025-12-20T03:00:47
0x90fa8c77440e0e9a127440acf0703360b69e313a3961129c2d752b1aa05d1dfe,0x7e8fbbdef68a2a965646fb95847fd8773cd2afc5,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,5811255060847,5811.255060847,0.014311166314878993,83.17,0.039707925277262614,,,,0.49,2025-12-20T03:04:47
0x3f92567d648ae7c5278422769b70a6b429e5763cd795fa8fb936fe5494757c11,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,1869469735,1869.469735,0.06291752018191868,117.62,0.039727312314556250,,,,0.49,2025-12-20T03:13:59
0xbf1a80771bdb5f4ee9fefdce2039f2e1bd87574b60901c7a8aab0f611478e43c,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,2373914711,2373.914711,0.06291752018191868,149.36,0.044217816012636739,,,,0.55,2025-12-20T03:14:23
0x8c12bd5a7194f9c9fad918fd0c3e884009d0bafae7cdd2c4367cfdd8087ce354,0xc8d5cf84e1aa38ffa9e5e532fc97b2f6e1c4740c,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,13573244100,13573.244100,0.06291752018191868,853.99,0.044217816012636739,,,,0.55,2025-12-20T03:14:35
0xed64c100295014e722565a9effeae27e1cec4eea05402f57a8af248a30315e54,0x1d7ea2c7e464b5db9d7ec87f01c8e09a1905dc36,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,130200,0.00130200,88096.47503474446,114.70,0.039754573661136709,,,,0.49,2025-12-20T03:16:47
0xdab5e2bf0977d5d33b606657caa92e883787c8b860b43f3fb44a232ddea3c708,0x59c6f17cfa638ff539bbec47b1ab859795d507b8,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,77910292391,77910.292391,0.06291752018191868,4901.92,0.042736588731579123,,,,0.53,2025-12-20T03:17:11
0x647783c8e0943ef4e1e295b658cbe69a4e73a160d856bb5b11d7f9fdc394122f,0xd7661e66d1e71f757f0f454a343e20603a067598,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,155400,0.00155400,88096.47503474446,136.90,0.039754573661136709,,,,0.49,2025-12-20T03:26:11
0x77036029fce23990caf22e300680c03606b15f4b7b8cad45b58c0132db61a298,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.043245939080874408,,,,0.54,2025-12-20T03:31:11
0x77036029fce23990caf22e300680c03606b15f4b7b8cad45b58c0132db61a298,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.043245939080874408,,,,0.54,2025-12-20T03:31:11
0x77036029fce23990caf22e300680c03606b15f4b7b8cad45b58c0132db61a298,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.043245939080874408,,,,0.54,2025-12-20T03:31:11
0x77036029fce23990caf22e300680c03606b15f4b7b8cad45b58c0132db61a298,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.043245939080874408,,,,0.54,2025-12-20T03:31:11
0x77036029fce23990caf22e300680c03606b15f4b7b8cad45b58c0132db61a298,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.043245939080874408,,,,0.54,2025-12-20T03:31:11
0x77036029fce23990caf22e300680c03606b15f4b7b8cad45b58c0132db61a298,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.043245939080874408,,,,0.54,2025-12-20T03:31:11
0xb9cbe2112071c2d8505e025f4a2653325728323d7bbac12acaa599931c0313d1,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.039720944536758833,,,,0.49,2025-12-20T04:00:59
0xc084caacba8fd55ae9862b3df7829c5ff4f15527e534241128cc2ff988a1587d,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,59994000,59.994000,0.9997216081541381,59.98,0.041346405294307401,,,,0.51,2025-12-20T04:05:59
0x8e4942d89bffa45c3d54ea2ba3658e9318cd1256184ae87eff469f2f964e86fc,0x2189c71196e9d8f3de94807e38504b96a1cc37b4,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1500000000000000,0.001500000000000000,2964.061707892278,4.45,0.039586449412801761,,,,0.49,2025-12-20T04:11:35
0xc2b6c6653da596612bd82236f2263eef115a2c8ff050b047cf77474dc8c0206c,0x8d456662f0342b62337476d31ebc64f712702fc1,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,164000,0.00164000,88096.47503474446,144.48,0.039772716342771089,,,,0.49,2025-12-20T04:12:23
0xb37599ee5d1b2c660f9329212f2c7f6dba95bbb6372c4a414c078da21d3d27f2,0xccfd1ff80d176f1b98f7e40ed71a5b13d70daf69,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,130400,0.00130400,88096.47503474446,114.88,0.039772716342771089,,,,0.49,2025-12-20T04:16:59
0x7c6cc48ddac80d469ca6ced78103b0f567861baaf05f7647d7d6bb6e0bc1e73f,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,557171428000000000000,557.171428000000000000,2.6251489116829454,1462.66,0.039723001117996995,,,,0.49,2025-12-20T04:18:23
0x765d24963dc4b6878a74d027e0c8247e6653173f2a2146816c347b94f42f3f34,0x4cbe437aa7a83457221d657207d78199ec330954,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,11993627732000000000000,11993.627732000000000000,0.2522248535481011,3025.09,0.039586449412801761,,,,0.49,2025-12-20T04:30:59
0x13a4539427db84ffac13f3f796ef74e1cd76789a4c83ce18f18f2cb40ae8ffb2,0xedfd5634b09ce5387f69909d00a9b52872872f06,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,581000000,581,0.9997216081541381,580.84,0.039586449412801761,,,,0.49,2025-12-20T04:46:35
0xa3889e87be879a937e97e7fe374bc00343152227514e4ce648014530324307ee,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,558045236000000000000,558.045236000000000000,2.6251489116829454,1464.95,0.039852261116533304,,,,0.49,2025-12-20T04:59:59
0xa71fd4c3c8983d7e4e7adb99541b42134f5281d6086310493da0665b07805f95,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,84991500,84.991500,0.9997216081541381,84.97,0.041480947905323785,,,,0.51,2025-12-20T05:26:59
0x0686ed50d1374b6a60e1b727eaa235fe367a87afa6cb5773201b5c09ee4a7599,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,492934874072863934576,492.934874072863934576,0.05947492169863693,29.32,0.043999510940286056,,,,0.55,2025-12-20T05:35:59
0xb56ef26702d129723db5c6d2f70908fd40f2891c36a7f55032448398b9d7f1fc,0x4cbe437aa7a83457221d657207d78199ec330954,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,11993627732000000000000,11993.627732000000000000,0.2522248535481011,3025.09,0.039714678737030280,,,,0.49,2025-12-20T05:42:35
0xd7e0f6b0c968ab66d20395ea3a10198d63b18ab66241106ceeaa72c431628932,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,24378032,24.378032,0.9997216081541381,24.37,0.041479605443823522,,,,0.51,2025-12-20T05:54:23
0xe7615e73ed4a0ea8182ace2d86f8f4692bf790e092ea95c7822760ae573f2bb1,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,18459684,18.459684,0.9997216081541381,18.45,0.041479605443823522,,,,0.51,2025-12-20T05:56:35
0x4ceb9346d019d300c481caaf73b185b1a53162a23f6f495d4e5268d09e4eefc4,0xedfd5634b09ce5387f69909d00a9b52872872f06,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1231000000,1231,0.9997216081541381,1230.66,0.039714678737030280,,,,0.49,2025-12-20T06:00:35
0xe25d408d666c816003af18e3c2fa12ba081fae27a3724c5d3a82d5f9a59157ad,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,3799618822,3799.618822,0.06291752018191868,239.06,0.039857386307732681,,,,0.49,2025-12-20T06:04:47
0x91a877c5dff62d0d15f02d730d36a109151607bbb3327c0388ca274454b23b4d,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,9037636847,9037.636847,0.06291752018191868,568.63,0.044371812621015666,,,,0.55,2025-12-20T06:04:59
0xb2c8a2a8a0fecc7d16dabf4b30569eec0deed46e07b67b90c9b2ed9bfb0a2ef7,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.039835926303455491,,,,0.49,2025-12-20T06:13:23
0x8e54dc6b92e72117da5404d67c9b30410ee29de36483c49847880ac4fc567753,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,3789210534,3789.210534,0.06291752018191868,238.41,0.039857386307732681,,,,0.49,2025-12-20T06:16:47
0xbb76b76ebdd344ec7ffc46c1f23aeefb07b6259fc97d121ddf688447d1ad7e5a,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,21315273777000000000000,21315.273777000000000000,0.12510360753488947,2666.62,0.039837869390004894,,,,0.49,2025-12-20T06:16:59
0xf81d6e34dafc850015a48987a81eff3a3bf264dbca87896d445f5c95ee582dcf,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,4893413766000000000000,4893.413766000000000000,0.12510360753488947,612.18,0.039837869390004894,,,,0.49,2025-12-20T06:18:11
0x63f0acac650038738c76274497e08aa3b319a6fc6520644d3290a1c35e5d177d,0x9c7c3eecdcf2b7debc8de3ddf2b9d95a75a9e7a8,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,2295200000000000000000,2295.200000000000000000,0.12510360753488947,287.14,0.039759801719093525,,,,0.49,2025-12-20T06:21:59
0xba20e80823dfc2a21e6ba6b3279abdf350b75b9d175907db2c2b477971cd59b4,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,4788492200000000000000,4788.492200000000000000,0.12510360753488947,599.06,0.039837869390004894,,,,0.49,2025-12-20T06:23:23
0xfe1a0194f83d6cc2222c68aea953db95f53e7301719d3ba4222fd06dc1347c76,0x239e9e2bd13e819588869aa578e69e95f2692020,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,6954495272461735712065,6954.495272461735712065,0.012565747750386094,87.39,0.039910964882388107,,,,0.49,2025-12-20T07:03:35
0x23c60aa88359b214b3badc6b805fa4012bbc3794d6eaa374b9677bb7c8011109,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x911d86c72155c33993d594b0ec7e6206b4c803da,wstLINK,2493759296304442831206,2493.759296304442831206,16.2604281289549,40549.59,0.040737308249024898,,,,0.51,2025-12-20T08:11:11
0x0434c503f970c823145acd5800093f32b98b85f0513cf8574df58cdd2373c88f,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.039851667925180821,,,,0.49,2025-12-20T08:16:23
