transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0xc81a530a39e1ebffc3fa93de9f925feaee0629e30a4e1f53a1efa13b9adaa34e,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x4eddb15a0abfa2c349e8065af9214e942d9a6d36,XYRO,184088815665763419722333,184088.815665763419722333,0.00100491,184.99,0.022084717131966039,,0.52,2025-09-19T00:16:23
0x642d713c633aa2ccd9e08675a451405a4e03a56bebd94e4c2457fd132403aa78,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,632164,0.632164,3684.28,2329.07,0.066226941748268639,,1.56,2025-09-19T00:40:11
0xf65d666a2b2bf9d027e84c083ff738a982e0c07be830390877898766372e9eaa,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0x94025780a1ab58868d9b2dbbb775f44b32e8e6e5,BETS,91816452008047694315520,91816.452008047694315520,0.00019639,18.03,0.021185272401305168,,0.50,2025-09-19T00:45:35
0x0cfffac9462659612a47801aab4c99c16810440fff3797f352ab934e21c15f45,0xca7c91fe9d551596cf6f206372c413ca8cdb0eda,ethereum-mainnet,avalanche-mainnet,,,,,,,0.025231311430851402,,0.59,2025-09-19T01:27:11
0xcce6066607647d825b743699e90d370671347b675c9005662075f386abf5ed69,0x06549275e6201756e5f1b611eb7986e493ed3885,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,700057,0.700057,3684.28,2579.21,0.066281482506397774,,1.56,2025-09-19T01:27:11
0x892e1cc46a8c94279df98eaca7195c29242d6af36b2c5e0bc888ac60c7843aa1,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,631763,0.631763,3684.28,2327.59,0.068005772688043323,,1.60,2025-09-19T01:28:59
0x86dd67e9401db2bd5fda7daadf9f132ff6c3de5e95e6f6291a04450ff141b6f4,0xe25e69a76104e03b2d0f361893b4d6c89893afe0,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,23784000000000000000000,23784,0.998821,23755.96,0.024162975720107283,,0.57,2025-09-19T01:36:59
0x511eadf15aeef8a3b5a8c5ff89a0314921f4ed1dcff7e6de216c1e8479e38224,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021335256390697353,,0.50,2025-09-19T01:46:23
0xba8d916ec14dde138e20842788cfae9967ea59b59bc7e58fbf96191e1f952243,0xbf48007acd573c1d042c0631cbd55ebce4bafd1a,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,xIXT,471953916825000000000,471.953916825000000000,0.127431,60.14,0.021011577873583459,,0.49,2025-09-19T01:55:11
0x60624920aba77a27459d8f5da471d19a4a1ff6e6bed3f6f7373af369ffeffcb0,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.023742084472469144,,0.56,2025-09-19T01:56:59
