transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0x91e99e0c0cea81a22617ec4c46b47320658233521f1908fc358cf7e2d1e6c91f,0xeb48a1ee43b91959a1686b70b7cd482c65de69c9,ethereum-mainnet,avalanche-mainnet,,,,,,,0.021903948021287704,,0.55,2025-09-12T00:01:11
0x5e256dbfd73b6c866a78e7faea5e46e325c683c2dc43ccedd17cfc4b70822a26,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,12000000000000000,0.012000000000000000,4702.44,56.43,0.021139627879346611,,0.53,2025-09-12T00:06:23
0x2e1ce2e8ecceb6a5f329b24b49da68193f927dc455fcec18ddb3c32737e7d6ad,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1606452193026123857920,1606.452193026123857920,6.39,10265.23,0.022172517818616008,,0.56,2025-09-12T00:13:35
0x1d80e7f42465d1be7c7e0b729a0d126fba58e8c0752b4103bfb47d0ef4cf1e5f,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1618747436140575123046,1618.747436140575123046,6.39,10343.80,0.021064904874670283,,0.53,2025-09-12T00:14:11
0xd15c8d04ffc45d34e3bbae7cbde1bba0027d39f4489b9ba633823bcad10afc6a,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,avalanche-mainnet,0x68749665ff8d2d112fa859aa293f07a622782f38,XAUt,982093,0.982093,3640.62,3575.43,0.063693867844994007,,1.60,2025-09-12T00:27:23
0x05e5baf368a4d394cd1ec72d48d7752ce9604a5bf6a9e05189268edde3d5b025,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1623323439697849627443,1623.323439697849627443,6.39,10373.04,0.022172517818616008,,0.56,2025-09-12T00:33:23
0x4930f411e8fddb40525de04a47be5720e41deb59fad8cb1dbd0f7032c48e21b5,0x3a6a8f1e8adc2149c28ed72ce2d83467298b49c7,ethereum-mainnet,polygon-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,4000000000000000000000000,4000000,0.00001383,55.32,0.021115815282990228,,0.53,2025-09-12T00:59:47
0x7ce09475063baeca372bfe14ec7a30b9147d5eda150039ded5b0f58535221523,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,8236048000000000000,8.236048000000000000,5715.39,47072.23,0.022788999531746672,,0.57,2025-09-12T01:18:59
0x4d06f08a56408e1f27f2f3fdb8c3f1c413ef6e5903fdd624a4e63811bad54613,0xd77e2349ae278259480aede9745d9678afb5c956,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,8242687340974000000,8.242687340974000000,5715.39,47110.17,0.022174402129156223,,0.56,2025-09-12T01:20:47
0xb28a44bd3a338637bfe8eb6cc0f5426093a901b474786f9628cc85cc51a00119,0x9dbb4c06357c3e9d92737d78f1a5d541b63ec7ee,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,325001570000000000000000,325001.570000000000000000,1,325001.57,0.022731605182584227,,0.57,2025-09-12T01:58:35
0x282ba4843d0172faba5ff7d49310e44199dd77727cface9dc31e87f6affe37e8,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,50000000000000000,0.050000000000000000,4702.44,235.12,0.021140341087879384,,0.53,2025-09-12T02:03:59
0xc8aee598293d9d988eb7d46a0dbf4383754675dd2c334b2fc7becd83a83f78ec,0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,124379764600000000000000,124379.764600000000000000,1,124379.76,0.022731605182584227,,0.57,2025-09-12T02:06:11
0xc7cdecf78ff445c2069a69530acd649f248f31539537ec652ece63bf69e22d50,0x60de7ff4379931ca19f34e4bcdb6bab979a7da30,ethereum-mainnet,ronin-mainnet,0xae78736cd615f374d3085123a210448e74fc6393,rETH,87338293257473078436,87.338293257473078436,5386.06,470409.29,0.021140078265507109,,0.53,2025-09-12T02:18:47
0x9f50a8832804581309b96a2383fe655f5605f0dad068f11e2ed8a6710658da71,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1300000000000000000,1.300000000000000000,4702.44,6113.17,0.021140341087879384,,0.53,2025-09-12T02:31:47
0xf67a84371515360b3ff40a5b2584c70c99cdfaabeb736eaedab4a4a90589500c,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,12000000000000000,0.012000000000000000,4702.44,56.43,0.021140341087879384,,0.53,2025-09-12T02:33:11
0x8072feda744dac7ab408c5b643aa4171c190f5f7720d1f8ccc062b7c41a23315,0x8ae7fe2b03a9a36ba44c982a29ff24857790e534,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,300490000,300.490000,0.999783,300.42,0.022269603611950194,,0.56,2025-09-12T02:43:23
0x007e8d9e79a0a967129284dc15446ba286571db80eeeac80f7b3d6caa6d202db,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,700000,0.00700000,116045,812.32,0.021864431706883024,,0.55,2025-09-12T02:46:59
0x5dd405ad1cd703c389516f800743f5b79f6a2369e0bdfb69003c87dcb5f52ea7,0x50a3a6c9f75a5e5158dca92c7ebdbfc2bc177602,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,137892010295356009285,137.892010295356009285,1,137.89,0.022731605182584227,,0.57,2025-09-12T02:47:11
0x5c8ea61bd8e41e232226b41a19928bf6aefb461ff66ae2695bb4da95a82274df,0xc1bc742effa84e4cbee6c0b658891fb02f5015bf,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,138494175235181847423,138.494175235181847423,1,138.49,0.022731605182584227,,0.57,2025-09-12T02:55:59
0x9d62d69b62602baec0a8e74b74364ac80213991bb73da1d26d81223bced3f373,0x528a013a1496d31e681a36e98a9ad3b86a0ae4ae,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,140151946288150857848,140.151946288150857848,1,140.15,0.022216515424626895,,0.56,2025-09-12T03:09:11
0x58f8d963e91856ebf61ed8c69245ed197852f7c93551980834409106fb3f2a59,0x6b13ee3b289413eae09c70b06979e0d14cc1f5cd,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,139242263497479472245,139.242263497479472245,1,139.24,0.022216515424626895,,0.56,2025-09-12T03:16:59
