transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0xca45ebf1fd0f1ac00a3bac476ef43a13d1aa2ac71c11a4e7f106de7a37d684ef,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,95682880,95.682880,0.9998022205480102,95.66,0.037507015418283600,,,,0.55,2025-12-02T23:40:35
0x084ea278c7e4fd866b4cd779c5e982492af54a48c1102615e50e3c9160397213,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.038200816100083398,,,,0.56,2025-12-03T00:03:11
0xaeb84314081242e3af74ad7b8ce3d782b19b615b868b9260ebacfca01ab28f8f,0x59c6f17cfa638ff539bbec47b1ab859795d507b8,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,39990150000,39990.150000,0.11372098854825943,4547.72,0.038843340419257584,,,,0.57,2025-12-03T00:14:47
0xd5b5821aa6165705af2f8fa3774a8fa874314897a24cb8a659ee2747081211ed,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.038200816100083398,,,,0.56,2025-12-03T00:15:35
0xabbd83f89f640e103275a2fbb84b60c4e0efcb9cd13cfba92f1cf23a6d9c8cc1,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.038200816100083398,,,,0.56,2025-12-03T00:17:11
0x061f36b12ea47296c8e68018923055d409ae7cd6cd6eaccbb3c47987ca0480dd,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.038200816100083398,,,,0.56,2025-12-03T00:17:59
0x28937050695f248d034e887bee13b0fea1f72d469abbf4df7309938663ae7e65,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.038200816100083398,,,,0.56,2025-12-03T00:20:11
0x07fd4db128015a0a0f77c051e900bf2aa8c7c77743bbbdc3f746ce7815b99a99,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x911d86c72155c33993d594b0ec7e6206b4c803da,wstLINK,83452250912552814581,83.452250912552814581,19.561632202723843,1632.46,0.036853484072408974,,,,0.54,2025-12-03T00:22:11
0x68dd226444f29f47421fba713562097bed6eb829e9e49389759611f5a4bf0e8d,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9998022205480102,1.23,0.064441688734703059,,,,0.95,2025-12-03T00:22:23
0x2a5b0beb331b1943e044704e7ea42b7cc1fe8f4f433364c277a05991ab100a2b,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.038200816100083398,,,,0.56,2025-12-03T00:43:59
0xb2caa3bc1025a4f4ebf1447700bde35eb801d86f2b2a9dd3b6d5be4c9c225db5,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6657744,6.657744,0.9998022205480102,6.66,0.035936348025875642,,,,0.53,2025-12-03T00:44:35
0x9849c2da7f29ab11febb6e42221354d79899b0652b86f712c4b52fa95d5880db,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,1542115639,1542.115639,0.11372098854825943,175.37,0.040229884051484976,,,,0.59,2025-12-03T00:45:23
0xc800b6248ff354a5c7eb6f139bb082763331420234475cb4ebbbc10cec59b9d3,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.038200816100083398,,,,0.56,2025-12-03T00:53:59
0x30bd95f0dc3fe0d3f6b2c22e0390bf2bb1ebbe711b1a0aecbb4c4e0283d289cc,0x59c6f17cfa638ff539bbec47b1ab859795d507b8,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,56561280000,56561.280000,0.11372098854825943,6432.20,0.038843340419257584,,,,0.57,2025-12-03T01:00:23
0x5388284e4a6f497d0547d825ebd3234e5dc2c9242fcad4ba339d97d550ca5ec2,0x7523f169af51be2dd1af70f9d7045d1d2664d369,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,103302506,103.302506,0.9998022205480102,103.28,0.035903339750489517,,,,0.53,2025-12-03T01:10:59
0x3b88c508300c3c57f53a4e29cc276602bab0a70ee3a5e2d8072008f3f974499b,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,1150118275,1.150118275,371.42561827137007,427.18,0.035964499498098483,,,,0.53,2025-12-03T01:12:11
0x8e0920aae78da98236da9d3291c347d26a098fefc4da9323ccc052bcb96553ae,0x5a56367c167007de9617882693c5a2659a4a2b88,ethereum-mainnet,binance_smart_chain-mainnet,0x623cd3a3edf080057892aaf8d773bbb7a5c9b6e9,SKYA,81635869999999995609088,81635.869999999995609088,0.0018379296985808217,150.04,0.038492603942458042,,,,0.57,2025-12-03T01:21:59
0x32a38a7b057234d7fd602e30a42ae35173b5221cf0765fdd92deb83475fa2962,0x0772c76c3e4b081e85747f248ed76cc3813d46c4,ethereum-mainnet,soneium-mainnet,0x7a56e1c57c7475ccf742a1832b028f0456652f97,SolvBTC,100116872433833350,0.100116872433833350,93365.97960483572,9347.51,0.393733830024221521,,,,5.78,2025-12-03T01:26:23
0x7d110c7609030af986990c56588593f60866746e01a501e759720694e3924769,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.035952358053107855,,,,0.53,2025-12-03T01:30:47
0xd80db40000b28258f20f1054c08798fc94d23dea17d0b83c18f6cfaa1c6c10a4,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.039060095093704374,,,,0.57,2025-12-03T01:32:47
0x68ee48a9ccd7e769bb11082367801d1cc7f29354278860b2b68a8ee66950c9d0,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,2015000000000000000000,2015,0.7697876826504549,1551.12,0.036605402609620197,,,,0.54,2025-12-03T01:38:11
