transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x1c613f86dad4e841cbda0e4b3041041b8ab41e4cd09c69fe539205b187eb4243,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,14519867601000,14519.867601000,0.02010586334608097,291.93,0.039098354309342803,,,,0.52,2025-11-27T00:00:11
0x1b82a5c1c8917ab4e09a4c503e17f7043b30099ac2d14b9128bcc620a7eabdf7,0xd5315a93a2d4c2b9802acccb0bccaf995a2a65e1,ethereum-mainnet,ronin-mainnet,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,SLP,16585,16585,0.0009329664063445888,15.47,0.038048839943135744,,,,0.51,2025-11-27T00:02:35
0x2e850939143feb699cdb05ead7172f8965ac65631013ffd62dba13e4ce683ad6,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.043036805342704910,,,,0.57,2025-11-27T00:03:11
0x2e850939143feb699cdb05ead7172f8965ac65631013ffd62dba13e4ce683ad6,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.043036805342704910,,,,0.57,2025-11-27T00:03:11
0x2e850939143feb699cdb05ead7172f8965ac65631013ffd62dba13e4ce683ad6,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.043036805342704910,,,,0.57,2025-11-27T00:03:11
0x2e850939143feb699cdb05ead7172f8965ac65631013ffd62dba13e4ce683ad6,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.043036805342704910,,,,0.57,2025-11-27T00:03:11
0x6d5715fa3b8fb3081dcb803fd2c0da8e09cfc274186aa2d2cd9c7af063134468,0x04ce218ead72401702dd5f3e56cedb7d2d477777,ethereum-mainnet,binance_smart_chain-mainnet,0x6c76de483f1752ac8473e2b4983a873991e70da7,BTR,4311696956491495475077,4311.696956491495475077,0.039570491912822275,170.62,0.040822586880183441,,,,0.54,2025-11-27T00:03:35
0x38a4df7e2b400134c7c18af3952fffc2083ceac3b5e18f3696a04cb49df917dc,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,bitcoin-mainnet-bob-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,33065,0.033065,0.9996999999999999,0.03,0.038492750589471665,,,,0.51,2025-11-27T00:03:47
0xab47239f152ec1f9bdb2ea65cceaf9fd7e95e3bcd995998243b3b22c72f17bc2,0xa913b7666d2b554c6bacd3c4f4875dade813baba,ethereum-mainnet,ethereum-mainnet-ink-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,10002900000000000000000,10002.900000000000000000,0.9990706416003446,9993.60,0.036975732865284786,,,,0.49,2025-11-27T00:18:47
0xe1ced7c21bb4bb9bf617c3e4136b12bd1a874896906f5082757511f2215604ec,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9996999999999999,1.23,0.067073026551078982,,,,0.90,2025-11-27T00:21:47
0x05e93a36884aa87fd5651afc6f73bcbb3eb2b60d4bcddd47187504f53f2b1db1,0xf98c221661f51578f5e5236b189a493e2a8a1916,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,10913594110000000000000,10913.594110000000000000,1.2439744941996844,13576.23,0.038686381618201961,,,,0.52,2025-11-27T00:22:35
0x8de1b016528abfef3d9f6e1f34569e3d4c647c7213bdb8a0127e41ae243010ef,0xe244b3bdd6f452e03958f76d2b9c66ccd9c53288,ethereum-mainnet,ethereum-mainnet-ink-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,18953283590824035364691,18953.283590824035364691,0.9990706416003446,18935.67,0.036975732865284786,,,,0.49,2025-11-27T00:27:47
0x5d112ca8ea1abe9302e274b910292be2a25f19dce700436b6f10903be7ff47d0,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,6243134116495,6243.134116495,0.02010586334608097,125.52,0.042300018519559168,,,,0.56,2025-11-27T00:35:59
0x8bac49fb789aacb747beaa31203c87ec8acdaf452e7e78b8301043e4b2984c19,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,4955486302429,4955.486302429,0.02010586334608097,99.63,0.038686381618201961,,,,0.52,2025-11-27T00:36:11
0xae249596ecc4f32e8bacf14016524f1a81df0325f4298e358f6d3c237a2630a5,0x063715c525924fd84f91dd7f169c56a8250e8c6a,ethereum-mainnet,ethereum-mainnet-ink-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,50035300000000000000000,50035.300000000000000000,0.9990706416003446,49988.80,0.037940451463371133,,,,0.51,2025-11-27T00:47:35
0x8a089e434a3092778ed111722e4546b8beb59eab4a57017d2b0a0a78faa7eb58,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x911d86c72155c33993d594b0ec7e6206b4c803da,wstLINK,24841552193420591267,24.841552193420591267,17.73601518315141,440.59,0.039391734443680583,,,,0.53,2025-11-27T00:55:59
0x7e711f9d308fd9750bfd6766b12730546935ea904c8e92608575be0aaa02ce89,0xf98c221661f51578f5e5236b189a493e2a8a1916,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,5943947390000000000000,5943.947390000000000000,1.2439744941996844,7394.12,0.038686381618201961,,,,0.52,2025-11-27T01:06:59
0x0e0f439cf13182fd73a15f139b75d4319681ca35237716b9c5a406cffcbb76cf,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,4914308923990,4914.308923990,0.02010586334608097,98.81,0.038686381618201961,,,,0.52,2025-11-27T01:14:11
0x0668f34ab13a596d10a46d3cb1329b4e3f0409c7e3348eceeeead11687059948,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,14922726264000,14922.726264000,0.02010586334608097,300.03,0.038686381618201961,,,,0.52,2025-11-27T01:17:11
0x2143083415e60f9bfa4828b848532668ffe1b9f85361de203b469b21bb032ccd,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.038680023969048585,,,,0.52,2025-11-27T01:18:23
0x86711857b518b49eb8a6d1aebe834a02a38d4729bdc3284597ba209ffc9c3581,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000,0.002000000000000000,3014.397015225718,6.03,0.038047644431871683,,,,0.51,2025-11-27T01:28:47
0x016d1228f26a00bc98cf523517a4ab42159f23d9daa956731fe52b6163a2bcf4,0x7906b120c3a97cfcedb7baecd1b6372ed85f20b2,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,xIXT,87871833547478665515,87.871833547478665515,0.1898182021222149,16.68,0.038085114780216263,,,,0.51,2025-11-27T01:32:47
0x615e57242d4367a89d8de89c4cb08aeb3065bd4206ab4e87fd1aad6b68f2440e,0x329c395d83493ea909ba3ce76b04766e17de4ea8,ethereum-mainnet,plume-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,10124184000000000000000000,10124184,0.9987852744320578,10111885.89,0.038831878854994978,,,,0.52,2025-11-27T01:40:11
0xb89bfcc4374c0a96e84d4fe1ecd08d138fcfe4d3c33b7fb8989dbe9c811e70f3,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,binance_smart_chain-mainnet,0xd55c9fb62e176a8eb6968f32958fefdd0962727e,FHE,2288993136676899815211,2288.993136676899815211,0.017874186569441047,40.91,0.042300018519559168,,,,0.56,2025-11-27T01:57:11
0xc621320490e94e3a742372569919ecc44d0d7c3bc5f59e54a4163e0ff7498cbc,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,39045880014000000000000,39045.880014000000000000,0.022601742911847196,882.50,0.038725286018595782,,,,0.52,2025-11-27T02:05:11
0xa14ca37f03f367c30cfeb5ea0a90d1fd39ad99b16097bf34a27604e145c5ef5f,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,77837258645658000000000000,77837258.645658000000000000,,,0.038686381618201961,,,,0.52,2025-11-27T02:12:23
0xba4c6a6250c6265fef16e2a97c1473328040020e247b37aaef000264b06d518b,0xed42a7d8559a463722ca4bed50e0cc05a386b0e1,ethereum-mainnet,avalanche-mainnet,,,,,,,0.035313542374972626,,,,0.47,2025-11-27T02:15:35
0xd98665ae760922fb555f934a01728bb0fcb0a432ffe3e4c5290923bb9bbe558f,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,3663148636763412488999,3663.148636763412488999,3.2241639858734312,11810.59,0.039514948554557727,,,,0.53,2025-11-27T02:18:11
0x65c788dfe6b1747ed4b8398a36a5da0cbecde4da6fc5121149b9d656f013f437,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.040528392183662866,,,,0.54,2025-11-27T02:25:35
0xd5d95a73365fe48b085e9c5a030f98ffe6cbb8482c3da43129a47209cfc8bf52,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,720000000000000,0.000720000000000000,3014.397015225718,2.17,0.038047858425745033,,,,0.51,2025-11-27T02:50:11
0x3c6256d00d59d41d90509b2e5de08c3ae90964fce423d4cb713b650f4b8a6aae,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,8151802829216405,0.008151802829216405,3680.66646101955,30.00,0.039184877419925511,,,,0.52,2025-11-27T02:51:35
0xf7563799667a6de87ba405e9d60e22495daa1bb6a1b8c9b7d1c09f67f7c3eb3f,0xdc0773a69d61a2d10ad4aba7f3d8cfb250156744,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,440862826000000000000,440.862826000000000000,3.2241639858734312,1421.41,0.039514948554557727,,,,0.53,2025-11-27T02:55:59
0xd5622b355fd845eb68134bf23ef3b512c66aed3e50b88d415bf9de41589bfb2e,0xca7c91fe9d551596cf6f206372c413ca8cdb0eda,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.041262977541810096,,,,0.55,2025-11-27T02:55:59
0x4d7fd4f991a3c2994f4511406bccdd0bb1d2501c11a1616c7ca047a18adcbc06,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.038434414529516063,,,,0.51,2025-11-27T02:58:35
