transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x555d5d9867d7a3626667b5ad59ba4e6aa0fcef9e81edd39d749ff465f02b9856,0x4cbe437aa7a83457221d657207d78199ec330954,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,11992646957000000000000,11992.646957000000000000,,,0.036973718920707888,,,,0.51,2025-12-13T00:17:47
0xe6cbc8e9c8afb33a28020d72407158b9c58c4469ee454edfcd2205f7d053a02d,0xc090e88bdaa823b7c1dd8d9e24cbacb0f35f2675,ethereum-mainnet,kaia-mainnet,,,,,,,0.037736882691062006,,,,0.52,2025-12-13T00:17:59
0x367be2666e3dc28538eb2b4ff8f4303d72910c970620997dd854d21d13f83e1a,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,1.0000501513822764,1.23,0.067565731559626266,,,,0.93,2025-12-13T00:23:23
0xdfbf21d0946f9edf3257858af82a59bcc0129963cf0c20df596a71c887563651,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.037040975483688579,,,,0.51,2025-12-13T00:34:35
0x2f8da29f4ecbaf031b174a7f2759bccfdca9e6b27789e9daa2ac4bb58e94e4a3,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,49995000,49.995000,1.0000501513822764,50.00,0.038664002078029787,,,,0.53,2025-12-13T00:36:35
0x1b88317c97a0e8f58cc065b97686bbfc9e82ee4fb4aa230d7f984d6dc55036ec,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,binance_smart_chain-mainnet,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,1117591204650000000000,1117.591204650000000000,0.27098003170969803,302.84,0.041443318082168085,,,,0.57,2025-12-13T00:38:23
0x8aa0d16f4791f635b5af524ae99015eaa386191803e2d88ee5b966062a0283d2,0x75f285f71d6d933865ad1615631895c68a21fb6f,ethereum-mainnet,ethereum-mainnet-base-1,0xe6bfd33f52d82ccb5b37e16d3dd81f9ffdabb195,SXT,89471992638448026345216,89471.992638448026345216,0.027924634507277717,2498.47,0.036982380478340127,,,,0.51,2025-12-13T00:56:59
0x73708465a6f476cb6668b4af4281b9dbbf68d270a3a8c847b6716cb4bfa2f28c,0x9cf69960f896f8e39efa28e9524270a22094e6c4,ethereum-mainnet,bitcoin-mainnet-bob-1,0xc9746f73cc33a36c2cd55b8aefd732586946cedd,BOB,966000000000000000000,966,0.015699854506001736,15.17,0.037025137741363789,,,,0.51,2025-12-13T01:00:59
0xa84961757e6e7eeff751b1b11ff36dd311747a9ad6a48bf01d2ab444579b205e,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,54000000000000000,0.054000000000000000,3116.749688323896,168.30,0.036977691076145798,,,,0.51,2025-12-13T01:02:47
0x4844ca8b93cd316f84e04bdd78ded4f86881b88cf232e139c13702542be9af5c,0x39e4ffd691e3256adfc9681aaea7fd2384ac10f4,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x699ccf919c1dfdfa4c374292f42cadc9899bf753,VSN,76388584600000000000000,76388.584600000000000000,0.09165683804158192,7001.54,0.038326067320731433,,,,0.53,2025-12-13T01:04:59
0x90afce219656113f2f9a99edefa9812db1dba393750ea406f7b6f9c2151cb2e2,0x9bc34ded927e0f336c5c81e15a900461a0608863,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,129999470521246615942291,129999.470521246615942291,1.0000155391018453,130001.49,0.037893019436800207,,,,0.52,2025-12-13T01:06:35
0x57f25ac88be8a5ecf2a90dfee90bc1b64868e4690dc6602485f788f28206493c,0x6d6a2cdea4711fa5eb5b580c7aee053dc54aa265,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,330000495370849920582283,330000.495370849920582283,1.0000155391018453,330005.62,0.036676910423997094,,,,0.50,2025-12-13T01:14:47
