transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0xd751cca57f406feb30446760b11b0da91db893bfae8211a8f363e3004db49226,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,5517140805000000000000,5517.140805000000000000,1.2377517433159446,6828.85,0.033805093379943980,,,,0.52,2025-11-08T00:04:11
0xe1d0340abbc6b897c023a78dc51f59f703c50a4a61bf7dcab45176fed1ba29a1,0x1aafacc008099845d6c35df8c5925c8e659c4400,ethereum-mainnet,polkadot-mainnet-astar,0xf27441230eadeac85b764610325cc9a0d7859689,ASTR,85387870000000000000000,85387.870000000000000000,0.015900907767818277,1357.74,0.035812260818799277,,,,0.55,2025-11-08T00:04:59
0x2da6ccd5e54a83d37f8d1ff6c761d04a14a810ac1f2f03efe47773fa350b05e1,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,sonic-mainnet,0xf0b2dd79324a66d2108c961d680f7616e1486bb0,SILO,42739623310000000000000,42739.623310000000000000,0.016511297870299733,705.69,0.034253249576054683,,,,0.53,2025-11-08T00:11:35
0x0c03c136310da6f2a5351bc4c985947d6048c12167594b323d054c68a425bba9,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9997679555666179,1.23,0.066409198889436874,,,,1.02,2025-11-08T00:23:23
0xa6f6413c8ebbbd9f84d4684024fe0f43d88241fbe729c53242cbad62bec6384b,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.033802544371713636,,,,0.52,2025-11-08T00:35:35
0x758032d65f06e42ee018a3cdfa71b4cdf12be7db4f9e1508c95671ebaf3bf6b3,0xdb57fdf5fd24a9d0e1ea94552eb2c7bdcb28fa27,ethereum-mainnet,ethereum-mainnet-base-1,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,50359172,0.50359172,101653.14374127735,51191.68,0.033708288924603431,,,,0.52,2025-11-08T00:50:23
0xbb410f8532fdb4d45c568a711a5f145af9772c1ced53714c5f6f735ef051d19a,0xc26724a23b40b77fbd01d185acf2cf858e3caa7e,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,1000000000000000000,1,0.9991067450053249,1.00,0.036564686524797614,,,,0.56,2025-11-08T00:50:35
0xe3332f92258a3fd2a557098b2c328406140eebade1ea1a87e5246e4700964e3c,0xdb57fdf5fd24a9d0e1ea94552eb2c7bdcb28fa27,ethereum-mainnet,avalanche-mainnet,0x7a56e1c57c7475ccf742a1832b028f0456652f97,SolvBTC,1000858735376600690,1.000858735376600690,101768.79239083822,101856.18,0.369221075362741402,,,,5.67,2025-11-08T01:06:23
0x6506f9f2ecd1020524c0df29f040e30d0d1e1e1788a4afdf61b36b4a711d1533,0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,4154240449339295006720,4154.240449339295006720,1.2377517433159446,5141.92,0.033805093379943980,,,,0.52,2025-11-08T01:11:35
0x7117a145d8ec20b703d5985c205eef684f10362e32ca7463f8814ce7b0589aad,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10000000000000000,0.010000000000000000,3376.0647635407054,33.76,0.033696082822600650,,,,0.52,2025-11-08T01:18:35
0x96b711ef16558a790d392bd189ea3b52fc97d46cb02e0748e370ca8b990fee11,0x7aad74b7f0d60d5867b59dbd377a71783425af47,ethereum-mainnet,ethereum-mainnet-linea-1,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,rsETH,421014539000000000000,421.014539000000000000,3568.8909779558694,1502554.99,0.132555113840369970,,,,2.04,2025-11-08T01:20:11
0x5efa04d7168de8313d66c5f3e701da3b67044faa6cce9ebec033a5d76038d4c3,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,51600000000000000000,51.600000000000000000,3376.0647635407054,174204.94,0.033696082822600650,,,,0.52,2025-11-08T01:23:35
0xefd357e898d7c6f9a5c2650676164b8b5b5d0be3a901ee9c109f060c2ad4bbdd,0xc26724a23b40b77fbd01d185acf2cf858e3caa7e,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,45871700959207082032502,45871.700959207082032502,0.12425956484881182,5700.00,0.036965349245336107,,,,0.57,2025-11-08T01:46:59
0x2cc402f8eb6829d788f9d1f04d63975b894c052d65fb44fa42824a1d396b5efc,0x02b040e1fbef33cdfce31d31dc62c2f5dfc60eaa,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,503200,0.00503200,101941.12570929539,512.97,0.033929235930438603,,,,0.52,2025-11-08T01:48:11
0x867c35f74f5f4f63e7b5265d90166d8cb3c2c4bba300e99df3610409300125ea,0x45678bf86abbf35d1c91d90028ccf4258d0d60cc,ethereum-mainnet,ethereum-mainnet-base-1,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,504200,0.00504200,101941.12570929539,513.99,0.033929235930438603,,,,0.52,2025-11-08T01:53:11
0x27dac7f89bd676e9462750f0c4abfa34e6a9528959a8528c6a8f2a2aeceb5c66,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,550441000,0.550441000,476.4421766065545,262.25,0.033881877153092987,,,,0.52,2025-11-08T01:54:47
