transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0x27654c020ba1e3546e4abe255b20abaa73da14d2b01215760b76c1f94f723e67,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,159544000000000000000000,159544,0.03909256,6236.98,0.021603424290862372,,0.48,2025-09-01T00:01:23
0xa59e10380f8b360608dfa9da2dc346a491ac31fa204bd07cfdbf40be72a73dfd,0x51c83b1e82f2d98d77a8694a2a8b553f6eda1125,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,10000000000000000000,10,0.238243,2.38,0.023311711200308886,,0.52,2025-09-01T00:11:47
0x2e8dfd417a96e149d141bb0b7209464496c968ed96ebb81fcb71f4af6c0768ff,0x2298d44cfda0ceafe7f5ef5fd587b67d7b9b1fbb,ethereum-mainnet,polygon-mainnet-katana,0x8236a87084f8b84306f72007f36f2618a5634494,LBTC,19291700,0.19291700,109140,21054.96,0.021577787601545700,,0.48,2025-09-01T00:27:35
0x9adf2f2b346b4cde96ff732e4fa0e267dcccd7eb730de78e9848c032835847b9,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x4eddb15a0abfa2c349e8065af9214e942d9a6d36,XYRO,134157581948000000000000,134157.581948000000000000,0.00141721,190.13,0.024813448457385041,,0.56,2025-09-01T00:29:47
0xb1bf332dfd8f184f865984ea9d4c02f0406f4c4ecb3ac24639c456c30861ba84,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,2466412090,2.466412090,374.58,923.87,0.021519279469461673,,0.48,2025-09-01T00:29:47
0x7c36af834839835f0d65fdb90aec48dbc7ce38de28f48cda4645151eb16bbf6a,0x742488f4eaa4dde04fb42a531292173c9a30d741,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500000000,500,0.99983,499.92,0.021600150715663881,,0.48,2025-09-01T00:30:47
0xd7f0b909af6999c2f3a9eef2efb7881674bfffda88a2e3074fbeab8e8cdfc3f2,0x386946802ae8b20b6728577b8981a9a7befc403e,ethereum-mainnet,bitcoin-mainnet-bob-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,378000000,378,0.99983,377.94,0.021486624807290539,,0.48,2025-09-01T00:31:35
0xff75e4e587b4cb3bf27f053403e2124dfa57e7ef5cb443300d6d33fc859ebf85,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,86000000000000000,0.086000000000000000,4312.63,370.89,0.021596284687946839,,0.48,2025-09-01T00:38:59
0x92317847cda24df0687e0094ce3850487a52b60a64ed8f94636a3a996b9983fa,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,2918050935037785579927589,2918050.935037785579927589,0.00017373,506.95,0.021508600587230892,,0.48,2025-09-01T00:51:11
0xaad73cd3b62356b2fd36ba90ec0a01e7ade575553bc905e4de3bb8917fd2bbeb,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.026716446863920999,,0.60,2025-09-01T01:00:47
