transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x27d0d2345e38ac6ea325bffb6a4d31f6ff9e78eb4299ad25640cd12f4ebb3b6e,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,583568057,0.583568057,516.8874326090387,301.64,0.029532614989301424,,,,0.54,2025-10-27T00:20:59
0xa6c807377e18dc81fa10c637487b2e7a35062581a8a0c3cc13cf545b03afeb6a,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9998980112372781,1.23,0.068099040011280962,,,,1.24,2025-10-27T00:25:11
0x46aeeeb8ac155f7d0c93b4226e56715e1c7ffd8f36f669bce85fe9d8440ee912,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.030122642471157649,,,,0.55,2025-10-27T00:32:59
0xb92c670c84d5f69b336e3562342e99a3879bab67dbf04c6eed85a392fa019a05,0x84fc184f329043ba8c7e4eba79566620387eccbe,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,13979989490080000000000,13979.989490080000000000,0.08648563273102049,1209.07,0.030141279877310068,,,,0.55,2025-10-27T00:39:59
0x2a248b0739b1b3147c06cc7b2ba1d8a92a94f8c97324b9fbd1ae4c7a1204e7c5,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,12060253754722,12060.253754722,0.04053655415434524,488.88,0.029380448767299203,,,,0.54,2025-10-27T00:59:47
0x8f6fd0c7b31a1be37f91f272a442138edfb4dbd724238015c385ba74d0eee42f,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.037214339697831944,,,,0.68,2025-10-27T01:10:11
0x8f6fd0c7b31a1be37f91f272a442138edfb4dbd724238015c385ba74d0eee42f,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.037214339697831944,,,,0.68,2025-10-27T01:10:11
0x8f6fd0c7b31a1be37f91f272a442138edfb4dbd724238015c385ba74d0eee42f,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.037214339697831944,,,,0.68,2025-10-27T01:10:11
0xd06522082fe88c98aba3e915069ffce28318bcf73e100e8c57c4ee1af7024515,0x7e8fbbdef68a2a965646fb95847fd8773cd2afc5,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,3749321065685,3749.321065685,0.04053655415434524,151.98,0.030141279877310068,,,,0.55,2025-10-27T01:13:47
0x8d17fc5fe94f5de0953a18119a311558e1a39d14f0336201be209a9b5a4d02e9,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,7179536851970,7179.536851970,0.04053655415434524,291.03,0.030141279877310068,,,,0.55,2025-10-27T01:14:35
