transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x111d549c3901e93d6714fb90d9d791b96437a4c9d0f242b3a97d33f211105150,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,17908589938938588562402657,17908589.938938588562402657,,,0.040367601946717520,,,,0.51,2025-12-22T00:13:11
0x686036da76578ffe1b7c6c5e8901990cb92addc83f7e0c365b74e72a5fac0ec3,0xc090e88bdaa823b7c1dd8d9e24cbacb0f35f2675,ethereum-mainnet,kaia-mainnet,,,,,,,0.040980634205324121,,,,0.52,2025-12-22T00:18:23
0xde65a2b761f64f1df60bd7dc6a49d2a87dbe3a1410a0c46b06139c254834b944,0xedfd5634b09ce5387f69909d00a9b52872872f06,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1248000000,1248,0.9999134626628897,1247.89,0.040238520171714851,,,,0.51,2025-12-22T00:20:23
0x2f10d165e082e8e63b426aa2cf55ace6956ef3dc54db798778dedace6624184c,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9999134626628897,1.23,0.071666167549065046,,,,0.90,2025-12-22T00:22:59
0x63ff92a6f025063f9fc325c229dd4d9d575ff73d8ee71fa53393a5c57dab51a7,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.042760805884647528,,,,0.54,2025-12-22T00:23:47
0xb978144d672417a3983a6e6f3e94eabca995ec2bd6c113cdccb320cfe0339e90,0x0628e50f2338762ecaccc53506c33bcb5327c964,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,20029539745647600454532,20029.539745647600454532,0.997091922571042,19971.29,0.043083930913842890,,,,0.54,2025-12-22T00:27:35
0x28572f7a4df0fdc244cb9b7b4210854f9ece5e5259fe2ccdd3a5d8287ef9b6ac,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.042760805884647528,,,,0.54,2025-12-22T00:30:11
0xd72106a5326ce0a7bcf7243de2a3eb2a5eaddda95b6b9ce223ae79dfeae53b3e,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.042760805884647528,,,,0.54,2025-12-22T00:30:47
0xabacddcaf0787f980ac60be0f38c5d8642f97a6b1efacc28b7c1cdf55a0ba41b,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.042760805884647528,,,,0.54,2025-12-22T00:30:59
0xc493247cb3213a861cf0fd8c6651a9c0f2bae63bbac988513ecf6ad741c074f1,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.042760805884647528,,,,0.54,2025-12-22T00:31:11
0xda81d3a4df4826393f0582c7a03e10437c808668a7eaf426755029851b4137d3,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,53500000000000000,0.053500000000000000,3006.7178187241193,160.86,0.040238660947135102,,,,0.51,2025-12-22T00:36:47
0x870de63557ce87409062273f34a4d4bf96ab99089731faab010fc8d3b1b1e4ce,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.042760805884647528,,,,0.54,2025-12-22T00:38:47
