transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0xb437f04d287bdb36f92ce38852926a59d1f0654ca1482cd61dc1ced86c511c74,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.031017635952080156,,,,0.52,2025-10-30T00:02:47
0xb437f04d287bdb36f92ce38852926a59d1f0654ca1482cd61dc1ced86c511c74,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.031017635952080156,,,,0.52,2025-10-30T00:02:47
0xb437f04d287bdb36f92ce38852926a59d1f0654ca1482cd61dc1ced86c511c74,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.031017635952080156,,,,0.52,2025-10-30T00:02:47
0xb437f04d287bdb36f92ce38852926a59d1f0654ca1482cd61dc1ced86c511c74,0x777b1b4e79058778f8362a3dc53ee90f35934e8e,ethereum-mainnet,ethereum-mainnet-optimism-1,,,,,,,0.031017635952080156,,,,0.52,2025-10-30T00:02:47
0xddb34097a5a27943cf7a85a5484f5c9082e974bd9f9d78b48feb2f8135c1ade4,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,2437358788,2.437358788,509.1873521080632,1241.07,0.030099584871480064,,,,0.51,2025-10-30T00:08:23
0xc1b720c4776e4381318a738e3e288a7f912ca57add1fb7c675cc3d2cb24acd0f,0xcf00453515251a21084d48eef918e509c260fd0e,ethereum-mainnet,bitcoin-mainnet-botanix,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,112974485,112.974485,1.000168640291016,112.99,0.036795872239008202,,,,0.62,2025-10-30T00:13:47
0x9370c172a32f5d1b518c90f4f2838fff66f6777f8c3ce48f545c95f0d2b430f5,0xdad7ef2efa3732892d33aaaf9b3b1844395d9cbe,ethereum-mainnet,avalanche-mainnet,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,10000000000000000000,10,0.1523777233022295,1.52,0.029841296982249330,,,,0.50,2025-10-30T00:16:11
0xf26817e31754e9d6bf4cac0e7cf3bd78e60c2d341e9a220247181ede9e909b72,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9997441323129718,1.23,0.066941754994086292,,,,1.12,2025-10-30T00:22:47
0x1982192e67c871c08e8e126440c9972a98bc1cb83a95cce5cf585d316ffaf936,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9000000000000000,0.009000000000000000,3805.402075575576,34.25,0.028360005874403359,,,,0.48,2025-10-30T00:27:35
0x6a5ac8440240d0437c9a46f21034f95c1d7c9ebce7b7a3042fa9d4534466c1ca,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,6231758349000000000000,6231.758349000000000000,1.2473545839158535,7773.21,0.035718559702615366,,,,0.60,2025-10-30T00:40:59
0xb270bfa8e8aaa3be3ccc2e6be535c1d99b5651e2604c4a37e3c1e1d19451708a,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,1896968657782722527232,1896.968657782722527232,0.1523777233022295,289.06,0.035718559702615366,,,,0.60,2025-10-30T00:43:35
0xa72fdad32961055dc60ad05b6bcab825582571971de2d583f86936d6cef0a43f,0x08352d1dee7f7aefb6e5dd213fe36d7036173023,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,5069766095767813261386,5069.766095767813261386,0.1523777233022295,772.52,0.033165196214095360,,,,0.56,2025-10-30T00:44:23
0xb0b32ae11b9957b489a022dec4980f99dad3e2f328008ef7e2630d4fa68e6712,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,1973421400000000000000,1973.421400000000000000,0.1523777233022295,300.71,0.035718559702615366,,,,0.60,2025-10-30T00:44:35
0xf88904c6f340d0363fbd7d08a6f6e70279018a30c8f74fae3b362fac92663d47,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,12489558061000000000000,12489.558061000000000000,1.2473545839158535,15578.91,0.035718559702615366,,,,0.60,2025-10-30T01:04:11
0xb75a2a7a7136a4c7dc94cb4b784f3ae979f2975ded12008366c99cb07f9260c6,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000,0.002000000000000000,3805.402075575576,7.61,0.030878521966730889,,,,0.52,2025-10-30T01:04:23
0xff4b856603975e01b33c7a132aeea0acfbf02127e02d8564028b140af9b45217,0x08352d1dee7f7aefb6e5dd213fe36d7036173023,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,5037854863733683513980,5037.854863733683513980,0.1523777233022295,767.66,0.033165196214095360,,,,0.56,2025-10-30T01:04:59
0x79f129db1701892a5cf30fcfe4614a1d27ffdc1681ee0be241603be5d9c7e3e6,0x34b44b8c802ac1d41a24eccb2a4db224db4e14ca,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,2511436470851468869634,2511.436470851468869634,0.1523777233022295,382.69,0.033165196214095360,,,,0.56,2025-10-30T01:07:59
