transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x0fe65cfee1630a96ba192fc715dc3f765e37be996fc131c102ad7b646ff74f03,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,sonic-mainnet,0xf0b2dd79324a66d2108c961d680f7616e1486bb0,SILO,47754838104000000000000,47754.838104000000000000,0.01587531658759857,758.12,0.033606964408136611,,,,0.53,2025-11-07T00:21:35
0xdbfff2842d9e731cf60a7785f1729fa748319b2b8c2c84e04449d25b214526e2,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9999033246473604,1.23,0.065747703137448682,,,,1.04,2025-11-07T00:23:11
0x539a6560cb565b6278f5179ae432f15240a90470604a97dd9e55bc1aee568cfd,0xc729770162f63df2b04dd2864eefa4471ef9a088,ethereum-mainnet,celo-mainnet,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,66433624070,66433.624070,0.9994760544999908,66398.82,0.033812029375606893,,,,0.53,2025-11-07T00:25:59
0x430e5dcf01374441847eb5104c93ac06f8502ba9e0b9bb0a2578fa187c3bd498,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,25901768198000000000000,25901.768198000000000000,0.05183432447497216,1342.60,0.037275323555262016,,,,0.59,2025-11-07T00:30:11
0x303754af673957d8d86f9301541ef5f77ed8940a4532de099fa115ba3f35ce77,0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,4018765616165944295424,4018.765616165944295424,1.2419618983886989,4991.15,0.033641024885637090,,,,0.53,2025-11-07T00:34:35
0xa303daf99a4a9f326a985059318b644cc20473b42ea9c5e3a0f53bab7d936aa0,0x3d54f8fc89d83cf5524aa183d6c7c31598e36828,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,500000000,500,0.9999033246473604,499.95,0.033364326908918232,,,,0.53,2025-11-07T00:38:59
0x31efbbd22f609e31006bf9c6457b1a86dfa628e17180b897bbaa6b4c9e8256ab,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,7099146971721,7099.146971721,0.03444454850260008,244.53,0.033641024885637090,,,,0.53,2025-11-07T01:15:35
0x26401bb8133a7b0da09dae8f058bb52f499389784218bcf2b679c7d42f81f94b,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,avalanche-mainnet,0x15700b564ca08d9439c58ca5053166e8317aa138,deUSD,1290164801690856712490,1290.164801690856712490,0.031128199329667688,40.16,0.033819136140895101,,,,0.53,2025-11-07T01:26:35
0x621bcf114c1e18e1700fe0288706d31919eb9746a5b32c04eb605eab0b1bb164,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3000000000000000,0.003000000000000000,3429.003064773557,10.29,0.033368362300954385,,,,0.53,2025-11-07T02:01:11
0x25cd3398b21ec9c04a1553e0d51a34e42d37e7702812946394888a9b68e526a9,0x7acc12790644d16c4619ebd6c88aa3fa49366120,ethereum-mainnet,binance_smart_chain-mainnet,0x8238884ec9668ef77b90c6dff4d1a9f4f4823bfe,USDO,3220470217445792000,3.220470217445792000,0.99754012459088,3.21,0.035918669127038276,,,,0.57,2025-11-07T02:21:59
0x01ade3eaff497812ad19425265883dd2a74b6824d61f2fde890c5d6ffa2e5afa,0x52f569e0060ac9387a73d8f0645558ed886a595e,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,15039953100,15039.953100,0.9999033246473604,15038.50,0.035604030526321287,,,,0.56,2025-11-07T02:23:35
