transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x962bbf4388a5efe8798ae5c91cdbd6a3b793ae69cb58a232c9e01b02ef2b9cd3,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-base-1,0xc719d010b63e5bbf2c0551872cd5316ed26acd83,DIP,46914364299053347344325,46914.364299053347344325,0.004145793083917825,194.50,0.036743484213077472,,,,0.50,2025-11-19T00:15:35
0x980a63d9c7ad59a3d4b57d1cc97e57991d8982a219923fc52cf0dee3dbdafdf4,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9996419769193431,1.23,0.068154761723064075,,,,0.92,2025-11-19T00:21:35
0x068b06a7bba42e2b2a7aa01921ce9badd3e52873ac87ea8b4449bde0171db490,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,27013644751,27013.644751,0.10567086961688532,2854.56,0.036768567427981985,,,,0.50,2025-11-19T01:12:23
0xa3dc4161843ee9480375df4529cd1b88e2390fad7c47a45da4e836c5f4647417,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,5187656305,5187.656305,0.10567086961688532,548.18,0.036768567427981985,,,,0.50,2025-11-19T01:13:11
0xfba5dc0f7865b41353f476fedd6b7fa37aee87bdde94f09514541e71eb7fd81e,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,8123856654,8123.856654,0.10567086961688532,858.45,0.039837248846511894,,,,0.54,2025-11-19T01:14:23
0x32d68e923bc1646eeaa489702e7a72767aaf73213c12d4486cf9206f61219ee4,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,4829716193,4829.716193,0.10567086961688532,510.36,0.039837248846511894,,,,0.54,2025-11-19T01:14:47
0x2583df684bfb5c8d5714984015fc0c8c10bf3ca1dfb03661a52319ba46c67012,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,10822572505,10822.572505,0.10567086961688532,1143.63,0.039837248846511894,,,,0.54,2025-11-19T01:14:59
0xc4b8bc066a8c64cb85f486b5c0fa5abffd448a0bb80b1ad95bfcb046e2fce675,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,5803267393,5803.267393,0.10567086961688532,613.24,0.039837248846511894,,,,0.54,2025-11-19T01:15:23
0x573383485a2399b418fbb000b8412ad87683f62b09323fc84a8e046f789af247,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,7187521913,7187.521913,0.10567086961688532,759.51,0.039837248846511894,,,,0.54,2025-11-19T01:15:35
0x2e6e2ea3b2c2df8c47d3e5dcd9d22f701a37b24f6b49383c374679d7bf78722d,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.036749725099549754,,,,0.50,2025-11-19T01:16:35
0x2874f0a0999ad62a6111503a15c445368b0a08dffdd40cabed6f77e05e7be70c,0xdafd6af9e0280a4b253d9040ae90d2e37c03cf3c,ethereum-mainnet,ronin-mainnet,0x1c00c3e03c3a10a0c1d9b6d1a42e797d7cb4147a,ARCA,249199999999999818101,249.199999999999818101,,,0.036719400148140048,,,,0.49,2025-11-19T01:24:11
0x58f027549dc259943440e1d3b7f7dac8c10546eaa63b807546eb9b9ac3ea9eff,0x981e90c78ccdb321f06294362a70794914640c08,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,115838310260,115838.310260,0.10567086961688532,12240.73,0.036700028999007026,,,,0.49,2025-11-19T01:25:59
0xe3f53319aa526af558b7794e8c29c673bcdc921f704ab61b614f488df1cd86a6,0xc70882fd04799dfa6b72c7bda3068bfd9e11be66,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,16663980719518025832834,16663.980719518025832834,0.027621797009436233,460.29,0.036693175156109391,,,,0.49,2025-11-19T01:39:35
0x1b58113d26cf47555ef9661ba988f0789deb639e4db8f2e3a57e645850fcc333,0x95d30549f608c59a745c3d838fc54a23d7ce3ae7,ethereum-mainnet,soneium-mainnet,0x7a56e1c57c7475ccf742a1832b028f0456652f97,SolvBTC,99721387464199251,0.099721387464199251,91125.60577639675,9087.17,0.402148834308989511,,,,5.42,2025-11-19T01:46:59
0x850ed6200f864b86356fd9c5ba1bcd9077d36dfd6b232e37b1fdaa2850aac966,0x3eec6ef549890a90f688e04a3116956d002603a7,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,803320252075227389822,803.320252075227389822,0.9986368421815847,802.23,0.039687742839745938,,,,0.53,2025-11-19T01:52:59
0xe6016524402a0b2da0b86dd7a6234e10125d8671d0af2f4f5df4a1bcea86d189,0x246aa38d568e315ab8416192fd1ce215760737c4,ethereum-mainnet,ethereum-mainnet-base-1,0xe6bfd33f52d82ccb5b37e16d3dd81f9ffdabb195,SXT,180000000000000000000,180,0.038055558518572084,6.85,0.036682894391763171,,,,0.49,2025-11-19T01:58:35
