transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x2d6a87c7db1584597902d3de2c39b4cfbcdde780771b1e12afd737ff7947c36c,0x7523f169af51be2dd1af70f9d7045d1d2664d369,ethereum-mainnet,ethereum-mainnet-base-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,19000000,19,0.9997045012328324,18.99,0.039878770465025935,,,,0.52,2025-11-24T00:05:11
0x2c265706d27244f4b1c25399b6fdb1557db2896544c218451175fcc253d068b6,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,3942793931731984829338,3942.793931731984829338,3.284204912552642,12948.94,0.039844494526092490,,,,0.52,2025-11-24T00:08:59
0xcc95adbb0f0667911df89887ecc930547628963fc60e48f419c11becd1e4a100,0xdc0773a69d61a2d10ad4aba7f3d8cfb250156744,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,632556690000000000000,632.556690000000000000,3.284204912552642,2077.45,0.041139972847240462,,,,0.53,2025-11-24T00:12:59
0xa275a7911ecd9ff1b5a2b98aac747f0564fc4185e59194fac16b12ac58142a56,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9997045012328324,1.23,0.067534354029615176,,,,0.88,2025-11-24T00:21:23
0x709da214f3eb28b1e61c1e2721d77d407b759b5bab63f56881098bc0f8a53a18,0x5e904ff7ce0c90d3ea24343a96962ac5a1c36ca9,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,2512176976609047306185,2512.176976609047306185,0.6863038182987414,1724.12,0.040149494231743951,,,,0.52,2025-11-24T00:31:11
0xc3f603e3df22232df2d3b3aea3d6b39e5a0485d6ffca813892b48c0b7189bbbe,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,3993589743589743589737,3993.589743589743589737,3.284204912552642,13115.77,0.041139972847240462,,,,0.53,2025-11-24T01:05:11
0x5a8ed156ef703a3c88c0816da36142e5bedf933b6f80c32dfe6c354715740100,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,24500000000000000,0.024500000000000000,2952.050697588142,72.33,0.039834986937366555,,,,0.52,2025-11-24T01:32:59
0xa71d5970d75519de1a0d579187eef2fa664e7ac4289bcd9ed1b0f0dc2c09a5ef,0x06452086fdfd67e9d40da21c7dae1c549bbec00f,ethereum-mainnet,ronin-mainnet,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,2841950378716455907167,2841.950378716455907167,1.1454063398079817,3255.19,0.039831977730273478,,,,0.52,2025-11-24T01:50:11
0x164f815e7cd35eba45a55f2c639a432f682364f4f92c06a76fcb4d1e596d64bf,0x0772c76c3e4b081e85747f248ed76cc3813d46c4,ethereum-mainnet,sonic-mainnet,0xf0b2dd79324a66d2108c961d680f7616e1486bb0,SILO,1677751548738018547861,1677.751548738018547861,0.01003956401849957,16.84,0.039968627525723333,,,,0.52,2025-11-24T02:27:47
0xb4141b6d7c9256394db588ee94b2bf5263bc1fd3bf3eae1350e57e4843070e35,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,bitcoin-mainnet-bitlayer-1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,413748377879083,0.000413748377879083,2952.050697588142,1.22,0.187069400608439240,,,,2.43,2025-11-24T02:37:59
0x188630c05e438bfd1e95610737a0bce004e17f753c589c10b8e7461f1212e63b,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.043059164961263115,,,,0.56,2025-11-24T02:54:47
