transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0x88312fd16a4652e6e1c7b26d52d0f426a2f28cacff4f660dd94cff1bdc2bbd4d,0xf30d7e22a3139b53940f68397e88958a4153b95d,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,2324102488261174991679,2324.102488261174991679,6.49,15083.43,0.023680971788146276,,0.54,2025-10-01T00:05:23
0x7bfd0078ea9d74e0f7e2d92b8c7003da4e03a9a74839e96ca3ec29f5b4f0ebca,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,12390001159000000000000,12390.001159000000000000,0.102048,1264.37,0.026388598232643657,,0.60,2025-10-01T00:16:11
0xdcd37c87092c7bab72d049f385eab0bae6827c6b8d376db3be84d965d858ded5,0xf48a823ae830f5a6b9d1e28e356b4fd5cb4b5c36,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,9815383,9.815383,0.999726,9.81,0.023544318716614630,,0.53,2025-10-01T00:29:47
0x6e02cf4e4f22b0d5ebb650158264cba57763b9aef62291ade4b52c2028c2b51b,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.023589182662100978,,0.54,2025-10-01T00:53:35
0x73758b846be2129b97aba6496e093704d442ca508d75c99629c46120384d85ef,0x70c69520eb6595d102bfd8aed8fc58428489c4e4,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,1200000000000000000000,1200,6.49,7788.00,0.024622384748483713,,0.56,2025-10-01T01:04:11
0xd2c667b63154013eef6c5f187bf50a45f3db94797320bd31b08501ba67069848,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,8337895412000000000000,8337.895412000000000000,0.102048,850.87,0.026719885947835854,,0.61,2025-10-01T01:18:23
0xbe84931fa16f9b100de3a3a2c9d628c4d3130eca320c26de664743a193cfb1be,0xa3d9d77d291bda7a19c95fb9d9844e8667565f3f,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,358300780,358.300780,0.226158,81.03,0.023529773482981776,,0.53,2025-10-01T01:19:11
0x13b63826eb3c3c12ac812ee2354d8653672ea6ea96fba00ada8c67d5d5bb1962,0xe83f75907fb4c575414fa6f5cfe8cef24dc5870c,ethereum-mainnet,binance_smart_chain-mainnet,0x24a3d725c37a8d1a66eb87f0e5d07fe67c120035,EDEN,2925739275162207387648,2925.739275162207387648,0.409331,1197.60,0.026719885947835854,,0.61,2025-10-01T01:35:23
0x5008d42298fdfdf4d43fff87e9ab3ccb7ddacc8b9e59e5942dadd0f7b41b371c,0x1368eb291511cfa4b2396421c9dca60895f6bd66,ethereum-mainnet,sonic-mainnet,0xdd4c6fd31ccf66e250790643947675153c221a91,xSILO,1328962906947754978676,1328.962906947754978676,0.02489779,33.09,0.023833790056779876,,0.54,2025-10-01T01:36:23
0x54ad839774aff5b9e76577a10197d17047fa8c02afcaf0b1a8328b0d011e7654,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5000000000000000,0.005000000000000000,4387.48,21.94,0.023544577723009337,,0.53,2025-10-01T01:42:59
