transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x435171099f8b99a4690fa414fd0353a658be41bd6839bd5c353e570b6dec9dc6,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,polygon-mainnet,0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,SOIL,3673642370404416749568,3673.642370404416749568,0.09612740714790009,353.14,0.041616994621762167,,,,0.56,2025-12-02T00:00:47
0xc3fe61954d64a9f015f8a836ffeba2d8cc93a997b6573fe5ddfa49cf92dfb394,0x3d0618a9823be6297b6215c050e7b7dd7716fd22,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,xIXT,27031166768274737461,27.031166768274737461,0.15652097577482002,4.23,0.041534180874376402,,,,0.56,2025-12-02T00:10:47
0x0f8d1773cc2c18b6b79ea8460ae231fba88db1fcaed4ddfecf6ebd96742dd84d,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9998061996043024,1.23,0.067790814136500219,,,,0.92,2025-12-02T00:22:35
0x261315f1d9da8a258ebcd01b0fc5b18490a14c3a89080a6e5987db3254dd7d7f,0x77d4a46b39f2e206411280a12c9344b769ff1066,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,250000000000000000000000,250000,0.1176246497262547,29406.16,0.041508586614129865,,,,0.56,2025-12-02T00:34:23
0xfae8a97b5b455aea5d48f89ffce4568641e6947e1b3989cd8df59c4265d86043,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x4eddb15a0abfa2c349e8065af9214e942d9a6d36,XYRO,60607236870624530420574,60607.236870624530420574,0.0005334384752062395,32.33,0.043643009799451286,,,,0.59,2025-12-02T00:46:23
0x54cf62b97112c1fc6b6ec315df5819f8c5c5506d86e26fd7dee087337bc5b2af,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.041576221857208856,,,,0.56,2025-12-02T00:50:59
0x65cbb2133285e9d7fbf7856598db1ea462a45f1b80c2b7447e8074a57296a455,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,11987972,11.987972,0.9998061996043024,11.99,0.043211258623382903,,,,0.58,2025-12-02T00:58:23
0xf9b89f50c96a5388ceb50c2c1a3362c5bb9f46147aa4b8cd2eeb9b8b7c4c4f40,0x4603fd2d55e94506f32b7b7dc465de839d6e4de0,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,271238785027016710195431,271238.785027016710195431,1.0005766377499696,271395.19,0.037800860094645061,,,,0.51,2025-12-02T01:07:47
0x77310219eabc211db180dba2767fb6c78414efc93ad9ada887a3786a2ca032bd,0xc093128f1d26bda7c021db8ad683015971a504b7,ethereum-mainnet,ethereum-mainnet-base-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,38376561895729676,0.038376561895729676,3651.7740799906624,140.14,0.041515080247876403,,,,0.56,2025-12-02T01:24:59
0xb6d42e7a7fbef241a8698d6d0837fd1be035c2557c85e776c9030a55915e977b,0xe24d41c697db1babe04e519736dc2043a8cd5026,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,xIXT,36114040734530466048,36.114040734530466048,0.15652097577482002,5.65,0.042127090723761841,,,,0.57,2025-12-02T01:38:35
0x19d559c57bfd026cb164afa14bc22fca5ea6148c659a1811d7249211220c0d70,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.043988299854923418,,,,0.59,2025-12-02T01:38:47
0x6ec5e1ba6e170af9a7e6a735a938b24a72036f3142a95bfb543a267d6e08b262,0x06549275e6201756e5f1b611eb7986e493ed3885,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,10009001444970000000000,10009.001444970000000000,0.1176246497262547,1177.31,0.041515080247876403,,,,0.56,2025-12-02T01:46:35
0x9e49c236fe767b149d4565a6e127a64048496a68785f645425e107a9d09111a2,0x2d0c7e33a1e80fe646004a9c01265bb3c45d0de6,ethereum-mainnet,ethereum-mainnet-base-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,74917201325114910,0.074917201325114910,3651.7740799906624,273.58,0.041515080247876403,,,,0.56,2025-12-02T01:46:59
0xa7e929bc394ee748c3ed6dbe330843dc4953d183715ced33b8faf9ef33a3ff4b,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.043988299854923418,,,,0.59,2025-12-02T02:10:59
