transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x61fbf0966f221de9234c3252f3fe109330e793bf461741da001d5c22fbb572ef,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.041619994874551897,,,,0.50,2025-11-21T00:02:47
0x50a2b42fcf5f3366a0c08d4f0e02bc4e900da613f5ade2ea85bb35bd492a7edf,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.041619994874551897,,,,0.50,2025-11-21T00:04:47
0xd3753db06a1c18a3b0ee2345dd5c6fd3b2eb9e4e43314ce4410dba748946b2da,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,85420754390004000000000000,85420754.390004000000000000,,,0.039399113297900266,,,,0.48,2025-11-21T00:17:47
0x47532712141515dc4032d2e04f94a833c474e163463bbce233be779c4718d7d1,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9996913912510882,1.23,0.068264400726115615,,,,0.83,2025-11-21T00:22:23
0x89b3c1f1909a943b2b751fad9d4f23d17793d8b2eda3b4b30f4578ed48574edd,0x3488d35b470735a3a90e1c13cea5d1041c89c23f,ethereum-mainnet,ethereum-mainnet-base-1,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,204060832640220952289,204.060832640220952289,0.6126585098154546,125.02,0.039269195871862617,,,,0.48,2025-11-21T00:38:11
0xc3f237d6aabdf6f44ec727b2d46301c076c4d82d4e263190ba9f5465187afe27,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,81420628181276935081,81.420628181276935081,0.6126585098154546,49.88,0.039399113297900266,,,,0.48,2025-11-21T00:38:35
0x968d4b75cbb82d9bd5f71f4e72362ea2fd6a7db57f6b01a2c5fb762acb9b750a,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,avalanche-mainnet,0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,913333164000000000000,913.333164000000000000,0.6126585098154546,559.56,0.039717309215599461,,,,0.48,2025-11-21T00:44:23
0xbf7b6e0ae2e6b9d28eca572c2e666a280748acedfa0406bbbfbe8afce85e97a7,0xae786cb1fb10e6f957f7a0944621f25313bebffc,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x6440f144b7e50d6a8439336510312d2f54beb01d,BOLD,4011267578419655223014,4011.267578419655223014,0.9990165520468761,4007.32,0.040464446424638457,,,,0.49,2025-11-21T00:53:59
0xe04a41a2b2324d2baa5d33a8d71215bb56d773f9882f4cc51b43373430a75e7d,0xf6c9662cb2da0d9f45778dc8b979999184809a16,ethereum-mainnet,wemix-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,70000000,70,0.9996913912510882,69.98,0.040526719589324835,,,,0.49,2025-11-21T01:15:11
0xa1eb8326456ad924900f8e13900c060b6c4bae657ef7b5406ee2bbb3c6189294,0x34b44b8c802ac1d41a24eccb2a4db224db4e14ca,ethereum-mainnet,sonic-mainnet,0x7a56e1c57c7475ccf742a1832b028f0456652f97,SolvBTC,3450857721818708,0.003450857721818708,84799.84587328625,292.63,0.429518908814786438,,,,5.21,2025-11-21T01:15:47
0x843288d198e3e09a4ecc67411f1d285ba050ed9538cd4764945f1bfb4a2fb54d,0xa91e5af85632adf04843e6691df63684ee24ded0,ethereum-mainnet,binance_smart_chain-mainnet,0xc9746f73cc33a36c2cd55b8aefd732586946cedd,BOB,54264761200000000000000,54264.761200000000000000,0.019767721011291643,1072.69,0.041940261903654033,,,,0.51,2025-11-21T01:22:11
0x39d2bb8671f301134da2895a552f3edc9bcb358f2333bb0611bc418b8509e897,0xfbe186996d8fb7bf6e78df783c961f0c4440a555,ethereum-mainnet,binance_smart_chain-mainnet,0xc9746f73cc33a36c2cd55b8aefd732586946cedd,BOB,113221425500889753499060,113221.425500889753499060,0.019767721011291643,2238.13,0.041929627282105288,,,,0.51,2025-11-21T01:26:47
0x0f538eac94b3612fef404165d521adc719d23bf0a9dfef4d7171b09aaa8f871d,0x2ba8efa45115398a61af43f750ab893db6f7bedc,ethereum-mainnet,binance_smart_chain-mainnet,0xc9746f73cc33a36c2cd55b8aefd732586946cedd,BOB,163491414932832913332818,163491.414932832913332818,0.019767721011291643,3231.85,0.041929627282105288,,,,0.51,2025-11-21T01:28:47
0x00486a9c93623d8841ee870ba31ba25dc67853bd8f49a73df59b64a36ee4fe85,0x298bd044fef12fa6a988df8a88c9c4ca0f511a8c,ethereum-mainnet,bitcoin-mainnet-bob-1,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,100000000,100,0.9994527357980248,99.95,0.039101773700572405,,,,0.47,2025-11-21T01:37:59
0x505d6ee0d2ebdc0d5ae31e4607e57e9ae307237c1cecf8575c932c486574209b,0x763751d86c5f06132a28a71c1992f96725fee374,ethereum-mainnet,bitcoin-mainnet-bob-1,0xc9746f73cc33a36c2cd55b8aefd732586946cedd,BOB,1568000000000000000000,1568,0.019767721011291643,31.00,0.039109769717947357,,,,0.47,2025-11-21T01:40:11
0xa6003bcdf5b06b9e2da9e63d593c838ee456406f3b34c32dd5bca24f70674c70,0x070cd07ba628c0ec832e7d10c956e476a17a6888,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,100010012476756924577606,100010.012476756924577606,0.9993807924280048,99948.09,0.042811176078733186,,,,0.52,2025-11-21T01:56:23
0x7d1526e88b516d146f4d5bab3f937fe338eec9d2aed4570581792b6d7b3c81eb,0xe81f66a00babf18c378444d37faaf2c9a4c87430,ethereum-mainnet,binance_smart_chain-mainnet,0xc9746f73cc33a36c2cd55b8aefd732586946cedd,BOB,2000000000000000000000,2000,0.019767721011291643,39.54,0.041929627282105288,,,,0.51,2025-11-21T02:03:47
0xef78399e6399d53efcae6802de933ddc22454882b929d16259c8bb4df7675f59,0xafaff665cf28319a65fe9e34a2178d5d02489713,ethereum-mainnet,bitcoin-mainnet-bob-1,0xc9746f73cc33a36c2cd55b8aefd732586946cedd,BOB,8892900000000000000000,8892.900000000000000000,0.019767721011291643,175.79,0.039109769717947357,,,,0.47,2025-11-21T02:13:59
