transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0xf5ca6f1ebac1ee06a3e70d399b4239c7de30de0686da85aa9ea93b7121aece80,0x3fa5be4912d2fc53430821810d7028251b711cb8,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5000000,5,0.9997090087937656,5.00,0.036751048841187448,,,,0.51,2025-11-18T00:03:47
0x76880f9a6a4f63ec4a0f968603305c1fa1ed6f11551388d450e8ff5cedd37b31,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,99511203,99.511203,0.9997090087937656,99.48,0.039853738472218611,,,,0.55,2025-11-18T00:08:11
0x8b3fa77fa15f175b861c64722dc03b0e3d7005b8e456135b2a9a5594dc13806e,0xa5fbdecc84166dd9189b3af8553da5e51a147906,ethereum-mainnet,polygon-mainnet,0x8b04bf3358b88e3630aa64c1c76ff3b6c699c6a7,xIXT,207127239237000000000,207.127239237000000000,0.20057739665711682,41.55,0.036829483722295879,,,,0.51,2025-11-18T00:11:59
0x5ea54b77889086d94900e335a17d5839e7eb0d4e6295a0448e485a3165375ed4,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9997090087937656,1.23,0.067653786850071465,,,,0.93,2025-11-18T00:21:59
0xfca1496b2f55a42851aab779a8bc795114b189c1e7ad648e1d555a37e760dcb6,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,24375800733384,24375.800733384,0.022373187998698377,545.36,0.040928852337639106,,,,0.56,2025-11-18T01:06:59
0x574e571bb5fb71f751b81b6e109e6b10abd1b069de4cd26e26ce43629c6bddc0,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,28809864424000,28809.864424000,0.022373187998698377,644.57,0.037998941995684342,,,,0.52,2025-11-18T01:07:59
0x34fb42672ad05a38e25e5e70f68e31900cebf90bd3d5f8d911e5d803a1ea20f8,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,18090467359253,18090.467359253,0.022373187998698377,404.74,0.039458680878352206,,,,0.54,2025-11-18T01:12:11
0x9620810bf0f035f12a535fcac3d70133a74af45708b1941818395b6fa383be27,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,14914781794000,14914.781794000,0.022373187998698377,333.69,0.040928852337639106,,,,0.56,2025-11-18T01:16:35
0xd239325ea01607a3ad18dccb0c1a4ce4ea5188bee24eb27bd6fb197c88a0b886,0x69674867cc3ff1826994be126b6e700c054d5c6d,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,7960488485179036507031,7960.488485179036507031,1.2518262201663173,9965.15,0.037523383321189256,,,,0.52,2025-11-18T01:30:35
0xcefb1dc8c4b7dcdfb9d9ab093b98f40b50152d195203c2597207571cd813583c,0xc70882fd04799dfa6b72c7bda3068bfd9e11be66,ethereum-mainnet,binance_smart_chain-mainnet,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,1493988941480254597633,1493.988941480254597633,0.24843116313250235,371.15,0.039826223743173982,,,,0.55,2025-11-18T01:33:11
0xa3eb1612d5b485cfbb27bf5785fea191bee8a709e12d1c6e2d796101f38a93cc,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000000000000000000,2,3120.440925932052,6240.88,0.036751563985559697,,,,0.51,2025-11-18T02:12:11
0x0123fe0d238b209f40d7388ada5cfea723c5ff48d2f09ab1dce47b278a2a91da,0x8678f58ac6c4748b5289d0db70e627eef395dead,ethereum-mainnet,ethereum-mainnet-base-1,0x8c1bed5b9a0928467c9b1341da1d7bd5e10b6549,LsETH,1044723001586394427,1.044723001586394427,3342.200576866564,3491.67,0.037998941995684342,,,,0.52,2025-11-18T02:18:59
0x86b10c0e96beac9d41b89064791e2baff4c7d59df2ec0183220a420047a7c365,0x0dd17b4b3ae9a19f409fa989ab4d64b711a1482a,ethereum-mainnet,binance_smart_chain-mainnet,0xfa1c09fc8b491b6a4d3ff53a10cad29381b3f949,FF,1208387572636131130052102,1208387.572636131130052102,0.143576868525949,173496.50,0.039458680878352206,,,,0.54,2025-11-18T02:19:59
