transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x15d05e86c831ab3806316ad256aa57742ba3622e64c4dd893c5032e185f62a35,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.043040155242848321,,,,0.54,2025-12-21T00:12:23
0x6921af6429fd0e6e4cef071e7273cbc4c85b7861afc65e27df40c051ec4ff85a,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.043040155242848321,,,,0.54,2025-12-21T00:13:35
0x3bebb412927ec058bbe17fcc229a5b496b3201aa1305f5bed61a60309886c747,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,polygon-mainnet,0x6a43795941113c2f58eb487001f4f8ee74b6938a,STABUL,104846378942684144006,104.846378942684144006,0.10674502286433474,11.19,0.040590802844561319,,,,0.51,2025-12-21T00:15:35
0x32e3c29ceecee1c37027e4ed309b6c869a7d5116326204f508c2f1a838987425,0xc090e88bdaa823b7c1dd8d9e24cbacb0f35f2675,ethereum-mainnet,kaia-mainnet,,,,,,,0.041280642441317815,,,,0.51,2025-12-21T00:18:11
0x8046ab841034c22dbe52cd12578e9f9b4fd257e2752355af47208363a2d89d5e,0xa01f9b15081bf213beeb91d67cad13f9fd5d170b,ethereum-mainnet,ethereum-mainnet-base-1,0x6a43795941113c2f58eb487001f4f8ee74b6938a,STABUL,204582989627880946706,204.582989627880946706,0.10674502286433474,21.84,0.040563921120606493,,,,0.51,2025-12-21T00:18:35
0x9b7969ce23b23a70c408adbfa20a48e507e29c5f0194836c154d97e1e6fa1d66,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.043040155242848321,,,,0.54,2025-12-21T00:18:47
0xacc8536110db51f81448c66b876d0c5f907d976a10fe2015d6902c6d0191b24a,0x4cbe437aa7a83457221d657207d78199ec330954,ethereum-mainnet,ronin-mainnet,0x9dc44ae5be187eca9e2a67e33f27a4c91cea1223,POWER,12062468869000000000000,12062.468869000000000000,0.3145478311893004,3794.22,0.040518682733512994,,,,0.50,2025-12-21T00:22:23
0xfd03ae70e22482d94c7aa288e8b7a862235110e39694d5c0131afab9c1dea555,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,1.0000915619093704,1.23,0.072194404155841302,,,,0.90,2025-12-21T00:23:23
0xe3cea9b23b7589c3098b354038e8e093b637d0eaca7ed4a0126e7682f3fe9c96,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.043040155242848321,,,,0.54,2025-12-21T00:27:47
0x29b7a489f44b064a8d1f7eb96fb4673e04022cd46909b4aa4d5b4d2d2a5e7c86,0x771d10d0c86e26ea8d3b778ad4d31b30533b9cbf,ethereum-mainnet,binance_smart_chain-mainnet,,,,,,,0.043040155242848321,,,,0.54,2025-12-21T00:29:23
