transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x223445d83b2a105bc0c5e25dda98e578f86eff31300b799f2f251eea030b48bb,0xad3c447c7ca1b323f0e0bac8f9ec03f2080fd9da,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,20000000000000000,0.020000000000000000,4016.7650104115946,80.34,0.033835481947311410,,,,0.50,2025-11-04T00:00:23
0xa6abe07e28169350551d3ad87c8e7a109c5dda263852310de106f2af0664376c,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,20259998997435,20259.998997435,0.02845679885408638,576.53,0.032665804066639721,,,,0.48,2025-11-04T00:02:11
0x356ff30ea9d8e72565c91b186e91494e41c4b31bfe33c0d07a3e66011f3eae5a,0x1708fb196c70b14ba6b989cd5f192f809134a56d,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,152633502053440872873,152.633502053440872873,0.9983488014607856,152.38,0.035028799240037538,,,,0.52,2025-11-04T00:17:35
0xa59d2f0588c3f967d4c8a17e32b5483f82ca50c6355b3ab90b57e67729ff554a,0xab5f1eb5b88c77651eed32104b19e34f36675893,ethereum-mainnet,ronin-mainnet,,,,,,,0.032521673800499445,,,,0.48,2025-11-04T00:18:47
0xe45b11f24920fcfff7fb6e8c0af74f9fea75fd7536a2f1fd2527ea867c7a9501,0x4ce53e17089b8f012b03a59157f6a07363457ac3,ethereum-mainnet,avalanche-mainnet,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,7553950670711329043338,7553.950670711329043338,0.9991847773646213,7547.79,0.033528862613330872,,,,0.49,2025-11-04T00:18:47
0x4ca37180c7e37b70cbb61570112f45b6bc8cb75bba52370163f9a5fe7b48e38b,0x08d85e32cbeca0a474404b27ea8ef49fcb5bda00,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,20000000000000000,0.020000000000000000,4016.7650104115946,80.34,0.033835481947311410,,,,0.50,2025-11-04T00:21:47
0x8180a362021aaf230d7a40eea0c6a4a0fd5d6d548cec44f3838b666b64ea520c,0xf98c221661f51578f5e5236b189a493e2a8a1916,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,18723278690010000000000,18723.278690010000000000,1.241742793807949,23249.50,0.032855299398454919,,,,0.48,2025-11-04T00:23:11
0xeec5f6d14eaab1692bca1a1a58d14ddbd939e9cdf1073959c067c4f2a48de753,0xf9b5e1202ac637bcfed4eed026086531c5847d00,ethereum-mainnet,ronin-mainnet,0xdbb7a34bf10169d6d2d0d02a6cbb436cf4381bfa,ZENT,102849638986670000832512,102849.638986670000832512,0.0066180193625000735,680.66,0.032462358601199073,,,,0.48,2025-11-04T00:24:23
0x83acf804edf4f5434f40a2434069f2ce6dbf15427ef11c77f5e1db1c8c02e88b,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9997052980858977,1.23,0.069819277267727187,,,,1.03,2025-11-04T00:24:59
0xc90e353a1ecce661a3adf279153252aff477987604b05b1d9ea2c7759e8fbcec,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,101000000000000000,0.101000000000000000,3292.5512157412695,332.55,0.032462358601199073,,,,0.48,2025-11-04T00:28:23
0xcb210c8f0f0b6f2abf8c8417215ab32d6563aafd352699362250f4527cc58fe5,0xdd0400a6bcea1ce4e5db6f4c0be4c226193672f2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,20000000000000000,0.020000000000000000,4016.7650104115946,80.34,0.033835481947311410,,,,0.50,2025-11-04T00:29:47
0xc1d35452f021de95437459168a667dfd84fd3db292313d1c6663c517daed25c3,0xf98c221661f51578f5e5236b189a493e2a8a1916,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,21914310000000000000000,21914.310000000000000000,1.241742793807949,27211.94,0.032855299398454919,,,,0.48,2025-11-04T00:30:11
0xa3c37e79d1ccdc1ef6dd49f7241ab35761f29c5536eb22e184b230783df01167,0x507e24a7b1684cdfc9175b3536da51007a09b4d6,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,20000000000000000,0.020000000000000000,4016.7650104115946,80.34,0.033835481947311410,,,,0.50,2025-11-04T00:34:35
0x47084801b08e997a5198ede45041690395cfa7d7f1a24cdbf9b343568f59fccb,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-base-1,0xb58e61c3098d85632df34eecfb899a1ed80921cb,ZCHF,2841762437516537154273,2841.762437516537154273,1.241742793807949,3528.74,0.032855299398454919,,,,0.48,2025-11-04T00:36:35
0x35647f3a34aaaa13d096dc912bdeff26fefb6b7774c100016c69734906744cc1,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,136730000000000000000,136.730000000000000000,3292.5512157412695,450190.53,0.032463254169106809,,,,0.48,2025-11-04T01:14:23
