transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x2267b31c2f9fbf80238709d26b7ffb653aee8b42d74b6024aec7533798d1c035,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,99741,0.099741,0.9998196913408,0.10,0.039140701646218065,,,,0.49,2025-12-23T00:01:47
0x78bdcda8d8bcbd1fc92d7e6506d5aec8851b8f4ed6b4b7f8a2a9f0552755b561,0x1b1b3b03c20bce2f4777b505058277513bc8cc21,ethereum-mainnet,binance_smart_chain-mainnet,0xb31561f0e2aac72406103b1926356d756f07a481,VOOI,389678000000000000000000,389678,0.0328317184373847,12793.80,0.041914319117451387,,,,0.52,2025-12-23T00:05:23
0xd96dec899b02565d11c10f60927ceab3f5c8489a4fafe790c4c029a690e70ea0,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0x9ce84f6a69986a83d92c324df10bc8e64771030f,CHEX,1180677125505151102841,1180.677125505151102841,0.02717861917686418,32.09,0.039278406363309835,,,,0.49,2025-12-23T00:12:35
0x3851faea36f30001f96bfda25f14b50c8ca62482df1824a27e12b170d846de96,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,ethereum-mainnet-base-1,0x9ce84f6a69986a83d92c324df10bc8e64771030f,CHEX,4483360480000000000000,4483.360480000000000000,0.02717861917686418,121.85,0.039278406363309835,,,,0.49,2025-12-23T00:12:59
0x5fb203382f7317d1a9354d4187ba0a5db0c732d14223a74f421dd4a85f2c30bd,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0xc719d010b63e5bbf2c0551872cd5316ed26acd83,DIP,20540486728777927412168,20540.486728777927412168,0.0030602947376072985,62.86,0.039294415512468601,,,,0.49,2025-12-23T00:18:11
0x27ce2cb90c99d28a97230c8d1a438b94d47d06a0b919b99c6974cba13fd624e0,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.039276408027863766,,,,0.49,2025-12-23T00:18:23
0x9434c1ab4d506ff545d6d51023f6532d745312165a608ec4e7b964693629d174,0xc090e88bdaa823b7c1dd8d9e24cbacb0f35f2675,ethereum-mainnet,kaia-mainnet,,,,,,,0.040111842782852639,,,,0.50,2025-12-23T00:19:47
0x3a7e788243830de74ef94a75dcf51bf82441046cb5dfa8253889e09b461f8b29,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9998196913408,1.23,0.071398572945122932,,,,0.89,2025-12-23T00:23:11
0xaa85b0a656afc70807abbd12b227abd00bf863c878adade1f3f035e349cf989f,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,134156583,134.156583,0.9998196913408,134.13,0.040899475820571095,,,,0.51,2025-12-23T00:29:47
0x70d9be4caf382edb79ae85a67399aeb9bd808df81aea58242620487b0a966dab,0xfdff0b569f14af593d446e51b3e42f502124ac85,ethereum-mainnet,ethereum-mainnet-base-1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,572390801000000000000,572.390801000000000000,2.4900848958431228,1425.30,0.039278406363309835,,,,0.49,2025-12-23T00:36:59
