transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x36da25722f3096eb9cf2050431d02d870d9ed450ef507a28e3e813a776363d7f,0x7fa7b90a2b95f45fc78d86e2da9a93bdea6026df,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,50000000,50,0.10303184432912946,5.15,0.035744538911636231,,,,0.50,2025-11-15T00:21:23
0x5202eca634b5acacff5dac92425afc46613e67ea644f4a62799e71065d2d2ed9,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9998008422314184,1.23,0.067661729591012992,,,,0.95,2025-11-15T00:21:35
0xacad15981dcccd6f4e016ffe51284ec5f35847c2759f49d2cc43fc49797d2883,0x6490c9a839802aeb6e1443fbf14fa5b7c109ba52,ethereum-mainnet,sonic-mainnet,0xf0b2dd79324a66d2108c961d680f7616e1486bb0,SILO,22669766154689171330172,22669.766154689171330172,0.01619903640713557,367.23,0.035632629700518476,,,,0.50,2025-11-15T00:23:35
0xc029b96975daf85c66c66db58477754429a535c70cf12970568f010a6a6e64f0,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,3531689061280838582272,3531.689061280838582272,0.26116381740238664,922.35,0.035902060850197433,,,,0.51,2025-11-15T00:34:35
0xf76b4e9596d8c524a4bdc5d3ae12a54fdfc3458f8cc7770cd528b705678b2185,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x9ce84f6a69986a83d92c324df10bc8e64771030f,CHEX,4368112302000000000000,4368.112302000000000000,,,0.035721111612251770,,,,0.50,2025-11-15T00:36:23
0x979f15f259f7ce2c07fd06d0381efec540764a1b7672ec4e1a80c07942407bf1,0x853a6a9d292dee5ca42e022796e410a78ff2ec35,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,2550000000000000000000,2550,0.999237395534483,2548.06,0.037353178360973550,,,,0.53,2025-11-15T01:07:59
0x5d604656d2741b22f682659ee5cc958ce8732e6c5a6cc17c95fbe59764deb751,0xdb57fdf5fd24a9d0e1ea94552eb2c7bdcb28fa27,ethereum-mainnet,ethereum-mainnet-base-1,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,15142446,0.15142446,94427.29275979429,14298.60,0.035575894671212041,,,,0.50,2025-11-15T01:19:35
0xcd025f1628511c5c8d9bc633fad202efe088253beba6b3d9e70b3e41aa5f0d07,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,23633573978000000000000,23633.573978000000000000,0.26116381740238664,6172.23,0.035721111612251770,,,,0.50,2025-11-15T01:21:59
0xa0a46c103ea8b03d49315908d6c454443307169e393ae979433ba181423011f6,0xdb57fdf5fd24a9d0e1ea94552eb2c7bdcb28fa27,ethereum-mainnet,ethereum-mainnet-base-1,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,100909848,1.00909848,94427.29275979429,95286.44,0.035575894671212041,,,,0.50,2025-11-15T01:22:23
0xb3a1a1a1cb7c70727a81461557de489a52011c7db8fcf47645556aa93533e3e8,0xdb57fdf5fd24a9d0e1ea94552eb2c7bdcb28fa27,ethereum-mainnet,berachain-mainnet,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,uniBTC,20174110,0.20174110,94427.29275979429,19049.87,0.035282534311520321,,,,0.50,2025-11-15T01:30:47
