transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0xc04e68c1848712658d435ab54d0fca5db34bd8b7f33859bbbb8c7a1d79955430,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2580000000000000,0.002580000000000000,2953.7736040602354,7.62,0.039896123760559538,,,,0.52,2025-11-25T00:09:59
0x5d979d2a207d0f6270cec17597a9bd77a4b2f6563f892bb04c5dfe771870255a,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,28618495365902987391431,28618.495365902987391431,0.023379048531817197,669.07,0.039954716793291822,,,,0.52,2025-11-25T00:18:35
0x5b46670b7f96a9e0df0859d4a9ee5d77f3009f6d9cb382478707c4fa5fc1ef7e,0xf5c299316699131d29adcb7ef87af8e97bbc7ead,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,4983952689,4983.952689,0.10742232778175034,535.39,0.039960899496968322,,,,0.52,2025-11-25T00:20:35
0x77c35f934e8159ded3654e862e6efb82e017c6007c9013c9abfc8bdcb9757a0e,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9996045603157188,1.23,0.067805907502184501,,,,0.89,2025-11-25T00:21:23
0x895bba6da37cf4365fa0b5fbd11f11127fb1832c1ff3762afb7994c2450ff330,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,245000000000000000,0.245000000000000000,2953.7736040602354,723.67,0.039896123760559538,,,,0.52,2025-11-25T01:12:23
0xe84fcf29a5b326e81ae918878c7dd5c1507ec282d2831f65c24f8832a13ba8c0,0x3e0954d9b32f823aff2f66173ffed5f453dedd93,ethereum-mainnet,ethereum-mainnet-base-1,0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,11119683512812454797578040,11119683.512812454797578040,,,0.039945442737776865,,,,0.52,2025-11-25T01:13:47
0xacce510bc61ab08b97529dcb90b5015f20b84e2afad304f57ee071afccd8afa6,0xdef2718198e31520b407a6234c46d684eaf1608c,ethereum-mainnet,binance_smart_chain-mainnet,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,79760000006,79760.000006,0.10742232778175034,8568.00,0.043090768828203910,,,,0.56,2025-11-25T01:14:59
0x22d9afc206478f1291b5d872c7ad65639aabfedb34922a136ed9044477159285,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,51786578563166000000000000,51786578.563166000000000000,,,0.039945442737776865,,,,0.52,2025-11-25T01:19:35
0x7cad87048849be8054ac67c9499930d69ef00a20f2dec97ba8b455628774f87b,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,150000000000000000,0.150000000000000000,2953.7736040602354,443.07,0.039896123760559538,,,,0.52,2025-11-25T01:21:35
0x72637a75a02b875f757a0f8e53709f8e3dba1c7a4c799a7080b1947346807d97,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,376500000000000000,0.376500000000000000,2953.7736040602354,1112.10,0.039896123760559538,,,,0.52,2025-11-25T01:30:23
