transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInUSD,blockTimestamp
0x5b59e50e31821b0b33752f35563c137ec588d5bb78a842bbc009b6eba6a26204,0x640d4b5181f4f89ddd01a78d04ef079171ab2474,ethereum-mainnet,ethereum-mainnet-base-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,4466548892,4466.548892,0.999767,4465.51,0.021735279197907364,,0.51,2025-09-03T00:01:23
0x19e5df5afc678b30ec924363e78b774fad409daafda48122b19b984a219a665f,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,avalanche-mainnet,0x3d5f61a4bb385b6d1eb34f47aa790a996f1eba65,MYST,20759895694978125398016,20759.895694978125398016,0.03911466,812.02,0.022285021904696466,,0.53,2025-09-03T00:02:59
0xd67ed8e88b82b167b76c0832eff397dfcf8ba16676b6b4c8839c275514a5331b,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-arbitrum-1,0x482df7483a52496f4c65ab499966dfcdf4ddfdbc,LDY,64062440648462643773536,64062.440648462643773536,0.01613317,1033.53,0.023588365835822241,,0.56,2025-09-03T00:33:35
0xecbbf1118fb3519eb6cc8a1555695c0806c7b35d67e40707ae8162f0f2c0e032,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,160110670717873711428509,160110.670717873711428509,0.04044083,6475.01,0.021847374829943176,,0.52,2025-09-03T00:43:47
0x15faee39fbdb21a152fadcc19613b1281d01965f477f5d3baf42a67e1435d36a,0x7dd897eb1262baafde34aa539a5073ace0c60cb5,ethereum-mainnet,bitcoin-mainnet-bob-1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,398000000,398,0.999767,397.91,0.021681045221510847,,0.51,2025-09-03T00:50:47
0xa9b17866b08032134c0dd7fbb3da04e2944676a889a2de503ef28d80e01e83b9,0x78e9ad2c65440b6155373e9e5a18e8d26327c96d,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,9905628329512820884,9.905628329512820884,0.999841,9.90,0.023478541088954342,,0.56,2025-09-03T00:50:59
0x8e35f73e063f3de1f748e4a6c1888c2ece3a2ada54f615465a206f1d86f2d354,0xb701f530a3d106e73dd0ee657b7073583ceaa295,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,52875566754872802222482,52875.566754872802222482,0.193719,10243.00,0.021604031679895080,,0.51,2025-09-03T00:53:47
0x7bc7994b8371502c3101d3149d058f50de1c1a17eeacbb2d5383d14ad4b1cf43,0xb701f530a3d106e73dd0ee657b7073583ceaa295,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,24307091120847766783849,24307.091120847766783849,0.193719,4708.75,0.021604031679895080,,0.51,2025-09-03T00:54:35
0xdfe04830e16a1ad15579f22e7130b94d7b5dce99835fbc17a381007392279cf2,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,10461871656906108701334880,10461871.656906108701334880,0.00001249,130.67,0.022886921217196831,,0.54,2025-09-03T01:09:23
0x4d4006ac28ec5da4c46b2bf0fe43686d15b6ba8694c51f21d3ff89edea1c05aa,0x79a73e3a99b909a434e9ddcc6eaedddf6166397e,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,13881166770,13881.166770,0.193401,2684.63,0.021741091824738861,,0.52,2025-09-03T01:23:11
0x6c75c82ef5eaf5a414582412e4c5b7b621941ac7477cc26e285e7bada735f037,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,binance_smart_chain-mainnet,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,1786865547000000000000,1786.865547000000000000,0.118849,212.37,0.024237415662159152,,0.57,2025-09-03T01:24:11
0x6f902a01fce5306ab2a368574141f640bc3c39eb12ceeaaf062026f0fbde5d18,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,ethereum-mainnet,polygon-mainnet,0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,SOIL,2044128909463879417856,2044.128909463879417856,0.207111,423.36,0.021910989798493170,,0.52,2025-09-03T01:42:35
0x6b383eaa820559f2edfd11576a6ce193dd802eb9a7044aa2e462d7604c298dd6,0x1d15024c9d51dd9aae2a890f4187775c1ec4ec58,ethereum-mainnet,ethereum-mainnet-base-1,0xdbb5cf12408a3ac17d668037ce289f9ea75439d7,WMTX,4261543355,4261.543355,0.193401,824.19,0.021801844759065492,,0.52,2025-09-03T01:47:35
0x0041b76d03a3ce45f247c6b2e52b3d7f30ce037bdf3c02667bf9281bd8a66ddf,0xc70882fd04799dfa6b72c7bda3068bfd9e11be66,ethereum-mainnet,binance_smart_chain-mainnet,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,1428031210024412323183,1428.031210024412323183,0.457432,653.23,0.023567820450507839,,0.56,2025-09-03T01:47:47
0x5e1c7157a6e8ee8d90a9e6131305e1abc0af0854b4095a78f0dce27859661b4a,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021785056156076777,,0.52,2025-09-03T01:49:35
0x7756acbc5cbd517199e2053d5668a139a651c765fa675dc3f1988753c9c5bc2f,0xe9f9408951b41821d5faa840a9dfc420b924c7c4,ethereum-mainnet,binance_smart_chain-mainnet,0xda5e1988097297dcdc1f90d4dfe7909e847cbef6,WLFI,200000000000000000000,200,0.217457,43.49,0.023724059333226407,,0.56,2025-09-03T01:54:23
0x051f497b15e8b185ad485f12b1d8606846c90f41556a5899de9e653a6fa079ce,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,11978734291715910000000000,11978734.291715910000000000,0.00001249,149.61,0.022693520864128344,,0.54,2025-09-03T01:56:59
0xef350b94dc09d998849bc33f4680c9dfafc6b49bca8eecbc6768fecab0ccb23f,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-base-1,0xc719d010b63e5bbf2c0551872cd5316ed26acd83,DIP,80280549920949511016312,80280.549920949511016312,0.00704155,565.30,0.021738054178022576,,0.51,2025-09-03T01:59:23
0xa555c7a9cf05b0b70a5afabb4145e7d7a977a80d5b3ebce0f507d65280c09b8c,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,11000000,11,0.999767,11.00,0.022986224280904747,,0.54,2025-09-03T02:04:47
0x082990df1861fcc8b8ba0e2c8234cb4ce98d6afec18f2ec79fde74d770d8715a,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,803858520900320000000000,803858.520900320000000000,0.00001249,10.04,0.022887107971433614,,0.54,2025-09-03T02:11:35
0x10a3568607a0d088ea2478d8064e561165ad2c8f6d707f66fa24adfabb3fb81c,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,2769858620230851085191736,2769858.620230851085191736,0.00001249,34.60,0.022887644889863973,,0.54,2025-09-03T02:12:47
0xaaff9ae4fcf5e26b73d56fc1235d32b659cc22324f0e0ee982befce019210990,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,1031282865461047940000000000,1031282865.461047940000000000,0.00001249,12880.72,0.022715565313838469,,0.54,2025-09-03T02:37:35
0x4f89afabda41d923b19ecc471c6c83e5c701c75782fba84cea4b045e15b14851,0xd0d1940ebb3a1ad77294c0e01aa5f67f42a134c8,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,2056280698584452638089,2056.280698584452638089,0.999811,2055.89,0.023342080376972624,,0.55,2025-09-03T02:37:35
0xbe898ebedd0da848e2308a95bd4921e28d00c48182b70b6ef23c353376df00b8,0xca74f404e0c7bfa35b13b511097df966d5a65597,ethereum-mainnet,ethereum-mainnet-base-1,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,5632329454000,5632.329454000,0.07952,447.88,0.021831734229628454,,0.52,2025-09-03T02:43:23
0xbb161e2e4556984863afbc92794c7861ea57391e13631f90cdd0424a5b36fc33,0xf0000058000021003e4754dca700c766de7601c2,ethereum-mainnet,ethereum-mainnet-arbitrum-1,,,,,,,0.025708218060062817,,0.61,2025-09-03T02:52:35
0x3e5b2da8fdf31c8a2ea0061e3c38539d7c86a82ee848933448cae4a1c13dc112,0x66598216d8e4d9afe0f06d525b335b762229842f,ethereum-mainnet,ronin-mainnet,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,10000000000000000,0.010000000000000000,4448.61,44.49,0.021889017083109794,,0.52,2025-09-03T02:57:47
0xc7b77695aba731dbd311785c4bac204307c778041e98133e6666cbde82d5575f,0x156b165ca5bffd2a90c180fa80430682b382078c,ethereum-mainnet,binance_smart_chain-mainnet,0xfa2b947eec368f42195f24f36d2af29f7c24cec2,USDf,4000000000000000000000,4000,0.999811,3999.24,0.023435682674424793,,0.56,2025-09-03T03:03:23
0xdeab5b9b63e53eb76d89f56cecd5f747591e6eb22d56ce79768cf67cff3fa8c6,0x78e9ad2c65440b6155373e9e5a18e8d26327c96d,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,980616750515553753142,980.616750515553753142,0.999841,980.46,0.023569942438237637,,0.56,2025-09-03T03:14:11
0xff386a99ed2e6594700e7aabae4a778c3d4ccae9f0126db59db80721634ffa65,0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,160110670717873711428509,160110.670717873711428509,0.04044083,6475.01,0.021995272041674320,,0.52,2025-09-03T03:38:47
0xc6c09600bdf2f712b179068d065952e80085d3d2b866f533d43af75864df53da,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,635864438641401190000000000,635864438.641401190000000000,0.00001249,7941.95,0.022841265600084433,,0.54,2025-09-03T03:42:23
0x1333a9f69019856cc527860bfbe86a98f44b1c74cac66d1afd99448ae2e79742,0xb701f530a3d106e73dd0ee657b7073583ceaa295,ethereum-mainnet,berachain-mainnet,0x0f81001ef0a83ecce5ccebf63eb302c70a39a654,DOLO,76410833640265671605480,76410.833640265671605480,0.193719,14802.23,0.021690494498808745,,0.51,2025-09-03T03:52:35
0x63830e2138fb380dbe962db3da5824c2beb557dde7b6b0c3f21eb8758e56e55b,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.021917313892334728,,0.52,2025-09-03T04:00:59
