transactionHash,sender,sourceNetworkName,destNetworkName,token,tokenName,amount,amountFormatted,price,value,feeInLink,feeInSol,feeInW0G,feeInAPT,feeInUSD,blockTimestamp
0x2fcc444837faf182d9a09fa62335550e9fc7a5d6a1ac6c7e2425548a132bfb41,0x622661ab4b6ab93c659e751f47ebb0c6e6ad9f48,ethereum-mainnet,binance_smart_chain-mainnet,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,11722507169401,11722.507169401,0.03891555380919463,456.19,0.029553119560998039,,,,0.53,2025-10-28T00:12:11
0x03304f2d190590f9159be0d161da5ac0bab7edbae5958cef17fc993c0819e077,0x20ea2f2ecf36bcb6df086d923a120496dc616f76,ethereum-mainnet,ethereum-mainnet-base-1,,,,,,,0.028118367707214431,,,,0.50,2025-10-28T00:16:11
0x6ad3e786efbcf2589b4426123f16dbfe252db6d40fc67c45028070ca6041e60f,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,ethereum-mainnet,ronin-mainnet,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1230000,1.230000,0.9998073946038262,1.23,0.067275426483526954,,,,1.20,2025-10-28T00:25:35
0x3e328466d71be7a5852ef6769b6d6be6f69ecafcd29240cc6700bbdce38b9bb3,0xf1163a698ac736760c777e34ee780e9a3da1271f,ethereum-mainnet,avalanche-mainnet,0xd11c452fc99cf405034ee446803b6f6c1f6d5ed8,tETH,21000000000000000,0.021000000000000000,4863.692130889102,102.14,0.027389436885448211,,,,0.49,2025-10-28T00:27:59
0x133cbbde67bc48135978b3a46f53c87a4864958085da97161d50980652e97689,0x6be164af10879a86e4643089638b6864ef12b1ee,ethereum-mainnet,polygon-mainnet-katana,,,,,,,0.027043331319605981,,,,0.48,2025-10-28T00:31:35
0x463230647e40f5ba624cab318eb3bda2e0a3094112010b3b251c17a1fb696fdc,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,ethereum-mainnet,avalanche-mainnet,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,416390052348854838421674479,416390052.348854838421674479,0.00001011540161744136,4211.95,0.028031481798764395,,,,0.50,2025-10-28T00:51:35
0xbed8b66305e6c3e808dfe4f6e13c7500f73feece9bb832652a56208c109d4891,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,binance_smart_chain-mainnet,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,571055200554097780479,571.055200554097780479,1.000099483854004,571.11,0.029755637169201491,,,,0.53,2025-10-28T00:56:59
0x2a44b6fd85b0bbb9bce9dfa5a2b8e5f97623f9b8db34947ef7f3add83a56d099,0xa7499a5feef5b4975b629c06ead4181c2b425f44,ethereum-mainnet,kaia-mainnet,,,,,,,0.027287564213384779,,,,0.49,2025-10-28T01:09:47
0xc0c29d0447295b01b7e092ad3b705925f0326777d7fe53d0864ee34a83828dd1,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-base-1,0x8fe815417913a93ea99049fc0718ee1647a2a07c,XSWAP,16110287618193692272689,16110.287618193692272689,0.037065415871182034,597.13,0.028189744657301008,,,,0.50,2025-10-28T01:19:23
0x1e342b642123649751bd7fd537991196e1028d620bee746fb512e8ed7f37f5bd,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,7714663301027000000000000,7714663.301027000000000000,,,0.028128391292034143,,,,0.50,2025-10-28T01:21:59
0x7a605dffe8a52a1d77c7ad587b5602397f624e29465115fcd37c891a63e384b7,0xac18d21721d4702fce58ae775ed9c1bd18faac88,ethereum-mainnet,ethereum-mainnet-base-1,0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,30975296023706000000000000,30975296.023706000000000000,,,0.028128391292034143,,,,0.50,2025-10-28T01:33:23
0xbc36af62bfbcc1b17439f4d86ffa56e1694cc65c688d9dab6c48a31d7fe8f058,0x023fa838682c115c2cfba96ef3791cb5bd931fc7,ethereum-mainnet,ethereum-mainnet-base-1,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,GHO,558944100000000000000,558.944100000000000000,0.9996154568343534,558.73,0.028489191178983651,,,,0.51,2025-10-28T01:53:59
0x41aa4ffbf6ad566af15210f54fa3df89f5ac04d1cd4b0f2cbb1eeb58f9cc05f9,0xaab44a9bb59ecb56a9fd124c9759db99cea88888,ethereum-mainnet,ethereum-mainnet-base-1,0xb60acd2057067dc9ed8c083f5aa227a244044fd6,stTAO,2333799617,2.333799617,535.1113590368889,1248.84,0.029166020170994837,,,,0.52,2025-10-28T02:01:35
